,Unnamed: 0,Unnamed: 0.1,theta,x,y
0,0,255,0.0,0.0,0.0
1,1,256,0.0,0.0,0.0
2,2,257,0.0,0.0,0.0
3,3,258,0.0,0.0,0.0
4,4,259,0.0,0.0,0.0
5,5,260,-4.21,3.9124749148671154,0.3707290662135383
6,6,261,-6.12,10.919414222421832,0.5223916530457022
7,7,262,-6.7,25.653131633979243,0.331417213996922
8,8,263,-6.7,33.78671685663297,0.147864971218711
9,9,264,1.53,45.986623025134925,-0.1224856894945753
10,10,265,2.49,52.80900761374017,0.704780002506209
11,11,266,1.34,59.2038318026341,1.5919798633815567
12,12,267,0.38,65.19279220383427,2.310139534246112
13,13,268,0.38,71.05275354885177,2.9055830957200124
14,14,269,0.38,76.3661108448833,3.439188047635102
15,15,270,-1.34,83.20075873593329,4.137033449831124
16,16,271,-1.34,88.79800531379901,4.5368218270640055
17,17,272,-1.72,98.3171601161047,5.207785201429839
18,18,273,-1.53,105.7347807298527,5.689661150716306
19,19,274,-1.72,111.75298439072876,6.09920320743104
20,20,275,-2.49,119.03122930776392,6.567872523315499
21,21,276,-2.3,124.49947682944698,6.844944791157726
22,22,277,-2.87,132.48403353961916,7.280093204971643
23,23,278,-2.87,138.64580745465926,7.552567460510215
24,24,279,-3.25,143.97750927250132,7.786566874226254
25,25,280,-4.59,151.68373582286992,8.084849214290221
26,26,281,-5.17,157.99379664686052,8.17047863411234
27,27,282,-6.12,168.7973175827886,8.219828274070753
28,28,283,-6.12,175.80698601950206,8.130674433194931
29,29,284,-6.12,182.5450284768261,8.045916877196557
30,30,285,-5.93,188.8602271892252,7.971316455532449
31,31,286,-6.12,196.2899093779917,7.901871701046538
32,32,287,-5.74,202.46478906272077,7.824020052888482
33,33,288,-5.93,208.4946330649932,7.792694212776768
34,34,289,-6.51,215.08952650177528,7.734551651008616
35,35,290,-7.08,223.9256501937368,7.557300133792095
36,36,291,-7.85,230.6541584777749,7.361146439890499
37,37,292,-8.42,237.2498943818011,7.082098264230487
38,38,293,-7.46,247.47622122325768,6.544381487752744
39,39,294,-7.46,251.67856577561164,6.400158523905976
40,40,295,-7.46,258.9659414110804,6.136423149758421
41,41,296,-7.46,264.57996621875105,5.935113788678631
42,42,297,-8.04,274.24606114419754,5.58538690630084
43,43,298,-7.66,281.2575153791125,5.265372044625096
44,44,299,-8.23,286.7222090831623,5.049912719186008
45,45,300,-7.85,297.0959803663251,4.546256720883672
46,46,301,-6.32,303.54049850481584,4.2729693946804765
47,47,302,-6.32,308.59093930626943,4.189018748386939
48,48,303,-5.17,318.12771480562424,4.037978770548229
49,49,304,-4.98,325.0056550569963,4.066925247989737
50,50,305,-5.17,330.47568837688084,4.113136495032034
51,51,306,-5.55,335.5266512756696,4.12968324877637
52,52,307,-6.12,344.6392184655202,4.109208619125919
53,53,308,-6.51,351.3772609228442,4.024451063127543
54,54,309,-7.46,357.6862775521643,3.909085682873908
55,55,310,-8.04,366.5256524706199,3.5915151379872867
56,56,311,-6.51,372.6895325537704,3.3117253587961883
57,57,312,-6.32,379.2810739003454,3.1829516177143446
58,58,313,-6.51,387.8318428821804,3.048974682050215
59,59,314,-6.32,393.8701768630684,2.928050179765968
60,60,315,-6.89,399.89572544417655,2.8360485672486178
61,61,316,-7.08,407.89087830107474,2.6293342841603438
62,62,317,-4.78,414.0652358884685,2.45098523596441
63,63,318,-2.68,419.814963932736,2.5136543429026617
64,64,319,-2.68,428.7845838294708,2.941695121450053
65,65,320,-3.06,435.7944539936105,3.2744416945418493
66,66,321,-3.25,442.37812832261824,3.5467142226542165
67,67,322,-4.78,449.3846463965508,3.808829616432313
68,68,323,-4.98,455.9772319377962,3.881050675426216
69,69,324,-5.55,462.2901227546587,3.9368138745241614
70,70,325,-6.51,470.8504259097796,3.914233076763253
71,71,326,-6.32,477.160385870057,3.788912289601555
72,72,327,-6.51,484.3122599963552,3.683098861403572
73,73,328,-6.51,494.9791343647292,3.4784254402520034
74,74,329,-6.12,501.1478319663793,3.359808833504424
75,75,330,-6.12,506.1963861059183,3.29576900102699
76,76,331,-6.7,514.4726991154919,3.1960545709644848
77,77,332,-7.27,521.0661271239815,3.047370016066523
78,78,333,-8.04,526.6782652697375,2.8659714688028544
79,79,334,-8.99,534.1035511736266,2.524900734927492
80,80,335,-9.19,540.3991594421186,2.127010637419069
81,81,336,-9.76,548.3846772620178,1.597950009443764
82,82,337,-9.95,556.0743628675469,1.0107232320256898
83,83,338,-10.53,562.3694490387037,0.512335734479386
84,84,339,-11.1,568.093303692272,0.0
