,theta,x,y
193,-3.1,5.839999999999975,-8.740000000000002
194,-5.23,13.919999999999987,-9.180000000000001
195,-6.2,20.559999999999974,-9.780000000000001
196,-8.13,26.769999999999982,-10.46
197,-9.87,33.089999999999975,-11.360000000000001
198,-11.62,39.37999999999997,-12.46
199,-13.55,46.04999999999998,-13.830000000000002
200,-15.29,52.809999999999974,-15.46
201,-16.46,58.839999999999975,-17.11
202,-18.2,66.31999999999996,-19.32
203,-20.13,74.94999999999999,-22.15
204,-22.84,81.87999999999997,-24.69
205,-25.94,87.10999999999999,-26.900000000000002
206,-29.43,90.42999999999998,-28.51
207,-31.36,95.36999999999998,-31.3
208,-32.72,102.03999999999996,-35.36
209,-33.88,108.95999999999998,-39.81
210,-38.33,113.31999999999996,-42.74
211,-41.43,117.54999999999998,-46.08
212,-42.59,123.71999999999997,-51.53
213,-42.98,128.52999999999997,-55.95
214,-44.33,133.51,-60.59
215,-46.08,138.69,-65.65
216,-48.59,143.51,-70.66
217,-50.72,147.73999999999995,-75.45
218,-52.66,151.51,-80.06
219,-54.79,155.38,-85.14
220,-56.14,159.39,-90.82000000000001
221,-58.08,163.26999999999998,-96.6
222,-60.21,167.09999999999997,-102.74
223,-61.76,170.47999999999996,-108.65
224,-64.86,173.16999999999996,-113.65
225,-67.57,175.09999999999997,-117.76
226,-68.53,177.41999999999996,-123.4
227,-70.08,180.53999999999996,-131.32999999999998
228,-72.21,183.58999999999997,-139.74
229,-74.73,185.79999999999995,-146.63
230,-79.18,187.09999999999997,-151.42
231,-83.25,187.88,-155.46
232,-85.18,188.64,-161.94
233,-86.54,189.34999999999997,-170.29
234,-88.09,189.77999999999997,-177.37
235,-89.83,189.97999999999996,-183.47
236,-91.77,190.0,-190.0
237,-92.15,189.81,-195.96
238,-90.99,189.63,-200.78
239,-92.54,189.45999999999998,-210.99
240,-96.41,189.07999999999998,-219.5
241,-102.03,188.62,-223.59
242,-107.25,187.82,-227.34
243,-110.93,186.08999999999997,-232.89000000000001
244,-111.9,182.5,-242.31
245,-112.48,179.37,-250.07
246,-112.09,177.2,-255.32
247,-109.38,176.13,-257.95
248,-110.74,173.07,-266.65
249,-114.42,169.90999999999997,-275.01
250,-117.32,169.02999999999997,-276.95000000000005
251,-119.84,166.21999999999997,-282.37
252,-121.97,160.51,-292.34000000000003
253,-125.65,156.21999999999997,-299.21000000000004
254,-127.39,154.64999999999998,-301.4
