ep,vl,vr,e
0.59,0.00,-0.02
0.48,0.08,0.18
0.08,0.28,0.53
-0.25,0.57,0.82
-0.34,0.89,1.08
-0.18,1.18,1.18
0.04,1.42,1.29
0.07,1.56,1.43
-0.02,1.64,1.54
-0.05,1.74,1.63
-0.00,1.79,1.67
0.03,1.83,1.71
-0.01,1.82,1.75
-0.00,1.86,1.80
-0.00,1.87,1.80
0.02,1.89,1.80
0.01,1.94,1.86
0.01,1.93,1.87
0.08,1.94,1.89
0.14,1.95,1.90
0.10,1.92,1.90
0.01,1.90,1.92
0.01,1.92,1.93
0.04,1.96,1.95
-0.05,1.96,1.92
0.03,1.93,1.89
0.08,1.95,1.90
0.12,1.98,1.94
0.15,1.98,1.97
0.04,1.98,1.98
0.02,1.99,2.00
-0.01,2.01,2.00
-0.03,2.05,2.02
0.09,2.10,2.04
0.15,2.12,2.05
0.24,2.10,2.06
0.13,2.08,2.09
-0.01,2.04,2.11
-0.06,2.05,2.11
0.05,2.10,2.11
0.13,2.12,2.11
0.17,2.10,2.08
0.12,2.08,2.07
0.02,2.04,2.07
-0.04,2.05,2.10
0.10,2.08,2.08
0.10,2.07,2.04
0.03,2.07,2.05
-0.01,2.08,2.08
-0.03,2.10,2.09
0.16,2.14,2.07
0.21,2.15,2.12
0.03,2.10,2.11
-0.13,2.08,2.13
-0.03,2.05,2.04
0.08,2.08,2.02
0.08,2.10,2.03
0.08,2.02,1.99
0.01,2.02,2.01
0.00,2.03,2.03
-0.02,2.07,2.04
-0.01,2.05,2.01
0.11,2.10,2.01
0.18,2.04,1.95
0.10,2.01,1.96
0.07,1.99,1.99
-0.05,1.95,1.97
0.01,1.98,1.96
0.12,2.01,1.92
0.07,2.00,1.96
0.15,1.98,1.97
0.22,1.97,1.91
0.17,1.89,1.91
0.12,1.85,1.91
0.00,1.86,1.93
-0.16,1.87,1.96
-0.16,1.92,1.99
-0.06,1.97,1.97
0.09,1.98,1.92
0.12,1.94,1.91
0.00,1.95,1.95
-0.09,1.92,1.98
-0.04,1.94,1.94
0.33,2.01,1.84
0.44,1.97,1.79
