,theta,x,y
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.39,3.41,0.0
5,0.58,12.91,0.06
6,0.39,16.75,0.1
7,0.58,20.29,0.13
8,0.77,30.65,0.23
9,0.58,41.3,0.38
10,0.58,52.08,0.49
11,0.97,56.05,0.53
12,2.71,58.75,0.57
13,2.71,67.26,0.97
14,3.48,77.75,1.47
15,3.87,82.0,1.73
16,4.07,85.54,1.97
17,4.07,96.01,2.71
18,4.07,99.97,3.0
19,4.84,104.22,3.3
20,5.23,113.84,4.11
21,5.42,117.94,4.49
22,5.42,122.74,4.94
23,5.42,133.19,5.93
24,5.42,140.82,6.66
25,6.39,141.53,6.73
26,8.13,149.57,7.63
27,8.32,160.39,9.17
28,8.32,164.32,9.75
29,8.13,168.39,10.34
30,7.36,178.51,11.79
31,7.16,186.25,12.79
32,7.16,190.75,13.35
33,6.58,200.75,14.61
34,6.97,206.11,15.23
35,6.0,215.55,16.38
36,5.81,219.36,16.78
37,6.58,222.74,17.13
38,5.42,232.61,18.27
39,4.07,243.21,19.27
40,3.87,247.32,19.56
41,3.48,250.71,19.79
42,3.68,260.49,20.39
43,3.48,271.39,21.09
44,3.87,275.36,21.33
45,3.68,279.18,21.59
46,3.29,289.1,22.23
47,2.71,299.72,22.84
48,3.1,303.41,23.01
49,3.48,307.66,23.24
50,3.68,318.0,23.87
51,3.48,322.39,24.15
52,4.26,325.79,24.36
53,3.87,335.98,25.12
54,3.87,346.17,25.81
55,4.26,354.39,26.37
56,4.65,358.63,26.68
57,4.65,368.82,27.51
58,4.45,376.88,28.17
59,4.84,377.73,28.23
60,5.61,385.36,28.88
61,5.42,395.67,29.89
62,5.42,403.59,30.64
63,6.0,404.29,30.71
64,7.16,411.91,31.51
65,6.39,422.62,32.86
66,5.61,430.8,33.77
67,5.81,435.46,34.23
68,4.84,445.2,35.22
69,4.45,449.16,35.56
70,3.87,452.7,35.83
71,3.68,462.75,36.51
72,4.07,473.51,37.2
73,4.26,477.62,37.5
74,4.84,481.44,37.78
75,4.45,491.62,38.64
76,4.07,502.66,39.5
77,4.45,510.58,40.07
78,5.23,511.43,40.13
79,5.23,520.19,40.93
80,5.03,524.29,41.31
81,4.84,528.11,41.64
82,3.68,538.29,42.51
83,2.9,548.77,43.18
84,2.71,552.88,43.39
