,theta,x,y
340,2.87,2.38,0.0
341,6.51,6.45,0.2
342,2.87,13.0,0.95
343,6.51,19.58,1.28
344,3.25,26.69,2.09
345,6.12,33.0,2.45
346,3.44,40.25,3.23
347,5.93,47.67,3.68
348,4.21,55.07,4.44
349,5.93,61.08,4.89
350,3.64,67.78,5.58
351,6.51,75.2,6.05
352,4.59,82.17,6.85
353,5.17,89.58,7.44
354,6.7,96.85,8.1
355,3.83,102.56,8.77
356,6.7,108.3,9.16
357,4.4,115.27,9.97
358,4.4,122.54,10.53
359,4.21,129.95,11.11
360,6.89,136.11,11.56
361,2.87,142.93,12.38
362,7.08,149.1,12.69
363,2.68,156.2,13.57
364,6.32,162.78,13.88
365,2.49,169.48,14.62
366,5.93,175.08,14.87
367,4.59,181.36,15.52
368,5.17,188.21,16.07
369,4.59,195.06,16.69
370,3.44,202.33,17.27
371,3.06,209.05,17.68
372,3.25,216.48,18.07
373,2.87,223.48,18.47
374,3.06,230.63,18.83
375,3.06,237.91,19.22
376,4.02,245.34,19.62
377,4.4,252.89,20.15
378,5.17,259.89,20.69
379,4.21,266.45,21.28
380,4.02,273.59,21.81
381,3.64,280.31,22.28
382,3.83,287.17,22.71
383,4.78,293.47,23.14
384,7.27,298.92,23.59
385,2.87,304.07,24.25
386,6.12,309.81,24.54
387,4.59,316.51,25.26
388,7.08,321.96,25.69
389,4.02,328.37,26.49
390,4.59,335.22,26.97
391,5.17,342.91,27.59
392,3.64,349.9,28.22
393,3.83,357.6,28.71
394,3.83,364.88,29.2
395,4.98,371.88,29.67
396,5.17,378.73,30.26
397,5.36,385.57,30.88
398,5.36,392.84,31.56
399,5.93,400.24,32.26
400,4.59,406.52,32.91
401,5.55,413.09,33.44
402,5.17,419.79,34.09
403,4.78,426.78,34.72
404,5.17,434.05,35.33
405,4.59,442.01,36.05
406,4.98,449.56,36.66
407,4.98,457.11,37.31
408,4.78,463.68,37.88
409,4.02,470.67,38.47
410,5.93,476.55,38.88
411,4.21,482.27,39.48
412,5.17,489.12,39.98
413,5.17,496.11,40.61
414,6.89,501.84,41.13
415,4.78,508.1,41.89
416,6.32,513.7,42.36
417,5.17,519.55,43.0
418,7.08,525.14,43.51
419,4.02,530.99,44.24
420,5.93,536.87,44.65
421,3.64,544.12,45.4
422,5.17,550.56,45.81
423,4.59,557.41,46.43
424,5.36,563.84,46.95
