,theta,x,y
170,0.0,0.0,0.0
171,4.98,3.93,0.0
172,3.64,8.54,0.4
173,1.72,14.98,0.81
174,3.44,21.01,0.99
175,1.91,27.73,1.4
176,1.53,35.86,1.67
177,0.77,43.16,1.86
178,2.68,49.33,1.95
179,0.96,55.92,2.25
180,1.34,63.21,2.38
181,1.15,70.92,2.56
182,2.68,77.94,2.7
183,-0.0,84.66,3.01
184,1.72,90.69,3.01
185,0.19,97.71,3.22
186,-0.0,104.58,3.25
187,-0.0,111.31,3.25
188,-0.38,118.05,3.25
189,-0.0,124.78,3.2
190,3.25,129.13,3.2
191,-1.34,135.85,3.58
192,1.53,143.01,3.42
193,-0.96,150.16,3.61
194,3.06,156.47,3.5
195,-1.53,163.19,3.86
196,1.72,168.94,3.71
197,-1.34,175.96,3.92
198,-0.0,182.83,3.76
199,0.19,189.42,3.76
200,-0.96,196.16,3.78
201,-1.72,203.45,3.66
202,-0.77,209.76,3.47
203,-0.57,216.63,3.38
204,-0.57,223.37,3.31
205,-0.19,230.38,3.24
206,-0.0,237.82,3.21
207,-0.77,244.27,3.21
208,-0.57,250.86,3.13
209,-0.57,257.88,3.06
210,0.77,263.35,3.0
211,0.19,269.66,3.08
212,-0.77,277.1,3.11
213,-0.96,284.25,3.01
214,-0.38,291.12,2.9
215,0.57,297.44,2.86
216,0.19,304.45,2.93
217,0.96,310.9,2.95
218,0.77,317.5,3.06
219,0.19,324.37,3.15
220,0.96,331.1,3.17
221,1.15,338.54,3.3
222,0.38,345.27,3.43
223,1.15,352.0,3.48
224,0.38,358.46,3.61
225,0.96,365.61,3.65
226,0.38,372.76,3.77
227,-0.77,380.34,3.82
228,-0.77,388.19,3.72
229,0.77,394.37,3.64
230,0.57,401.52,3.73
231,0.38,408.67,3.8
232,0.38,415.97,3.85
233,0.96,422.56,3.9
234,0.57,429.86,4.02
235,1.72,436.59,4.09
236,-0.19,443.6,4.3
237,-0.19,450.9,4.27
238,-0.38,457.77,4.25
239,0.38,464.5,4.21
240,0.57,471.66,4.25
241,1.34,478.67,4.32
242,0.0,486.11,4.5
243,-0.38,493.4,4.5
244,-0.38,500.7,4.45
245,-0.38,507.71,4.4
246,0.38,513.6,4.36
247,0.57,520.2,4.41
248,2.3,525.67,4.46
249,-1.34,532.54,4.74
250,0.77,540.25,4.56
251,-0.77,546.42,4.64
252,1.91,552.59,4.56
253,-1.15,558.48,4.75
254,2.49,564.23,4.64
