,theta,x,y
255,2.68,1.96,0.0
256,7.85,6.31,0.2
257,4.21,13.12,1.14
258,4.21,20.67,1.7
259,5.74,27.39,2.19
260,2.11,34.23,2.88
261,5.74,41.94,3.16
262,2.3,48.92,3.87
263,5.74,55.09,4.11
264,1.91,61.79,4.79
265,5.55,69.5,5.04
266,3.25,77.32,5.8
267,4.21,84.46,6.21
268,5.17,91.32,6.71
269,2.49,97.74,7.3
270,4.78,103.63,7.55
271,2.49,110.62,8.14
272,3.06,118.33,8.47
273,2.68,125.33,8.85
274,5.93,130.24,9.08
275,0.77,137.07,9.79
276,4.59,143.81,9.88
277,0.96,150.38,10.4
278,4.4,157.11,10.52
279,0.96,163.83,11.03
280,4.59,169.86,11.13
281,2.11,177.27,11.73
282,1.72,184.0,11.98
283,2.49,191.01,12.19
284,1.91,197.32,12.46
285,1.91,204.05,12.69
286,1.72,211.2,12.93
287,3.06,218.07,13.13
288,2.3,224.79,13.49
289,1.53,232.08,13.78
290,1.53,239.1,13.97
291,1.91,246.11,14.16
292,2.3,253.12,14.39
293,1.72,259.99,14.67
294,2.87,267.0,14.88
295,3.06,274.14,15.24
296,2.49,281.29,15.62
297,2.3,287.59,15.89
298,4.21,292.92,16.11
299,2.49,298.94,16.55
300,4.21,304.68,16.8
301,3.25,311.26,17.28
302,3.25,318.54,17.7
303,3.44,325.69,18.1
304,3.06,333.25,18.56
305,3.83,339.97,18.92
306,3.06,346.41,19.35
307,3.06,353.42,19.72
308,3.25,360.28,20.09
309,3.06,367.7,20.51
310,3.44,374.99,20.9
311,2.87,382.41,21.35
312,2.87,389.42,21.7
313,4.21,396.0,22.03
314,3.64,402.86,22.54
315,2.68,409.72,22.97
316,2.68,417.56,23.34
317,2.68,424.57,23.67
318,3.44,432.14,24.02
319,2.49,439.28,24.45
320,3.25,446.85,24.78
321,3.06,453.71,25.17
322,4.4,459.46,25.48
323,3.44,466.59,26.03
324,4.21,473.31,26.43
325,3.44,480.59,26.97
326,3.25,487.45,27.38
327,3.64,494.73,27.79
328,4.02,501.73,28.24
329,4.02,508.45,28.71
330,2.68,515.59,29.21
331,3.64,521.89,29.51
332,3.25,528.61,29.93
333,5.17,534.78,30.29
334,2.11,541.76,30.92
335,4.78,547.65,31.13
336,1.34,554.36,31.7
337,5.36,560.11,31.83
338,1.53,566.81,32.46
339,4.21,573.83,32.65
