ep,vl,vr,e
-0.12,0.00,0.00
-0.02,0.10,0.04
0.04,0.30,0.21
-0.07,0.52,0.43
-0.08,0.76,0.64
0.06,0.96,0.79
0.16,1.07,0.90
0.02,1.14,1.02
-0.08,1.17,1.11
-0.05,1.24,1.17
-0.05,1.27,1.22
-0.06,1.32,1.25
-0.03,1.33,1.26
-0.03,1.35,1.31
-0.03,1.38,1.33
-0.03,1.38,1.32
-0.02,1.38,1.32
0.04,1.39,1.31
0.06,1.41,1.33
0.06,1.43,1.35
0.16,1.42,1.38
0.15,1.42,1.38
0.02,1.33,1.36
-0.19,1.31,1.39
-0.11,1.37,1.37
0.05,1.39,1.32
0.11,1.43,1.33
0.10,1.43,1.35
0.05,1.42,1.38
-0.03,1.40,1.38
-0.14,1.40,1.39
0.12,1.40,1.31
0.35,1.42,1.29
0.28,1.33,1.31
-0.06,1.27,1.37
-0.36,1.29,1.41
-0.14,1.40,1.37
0.27,1.46,1.32
0.44,1.45,1.35
0.06,1.36,1.42
-0.27,1.30,1.48
-0.09,1.38,1.40
0.26,1.45,1.34
0.27,1.44,1.37
-0.04,1.39,1.44
-0.18,1.37,1.47
0.01,1.40,1.38
0.21,1.42,1.34
0.11,1.37,1.33
-0.02,1.32,1.35
-0.08,1.34,1.36
0.08,1.39,1.33
0.21,1.41,1.36
0.07,1.37,1.41
-0.08,1.37,1.43
-0.08,1.40,1.44
0.12,1.46,1.39
0.29,1.47,1.37
0.18,1.41,1.40
-0.02,1.35,1.40
0.03,1.36,1.40
0.08,1.39,1.40
-0.04,1.37,1.42
-0.09,1.36,1.44
0.05,1.41,1.43
0.10,1.40,1.40
-0.03,1.40,1.40
-0.02,1.42,1.40
0.09,1.44,1.40
0.17,1.45,1.42
-0.01,1.42,1.44
-0.13,1.44,1.45
0.08,1.45,1.40
0.18,1.40,1.30
0.04,1.36,1.36
-0.05,1.33,1.35
-0.09,1.36,1.36
-0.10,1.39,1.35
0.00,1.39,1.32
0.14,1.41,1.29
0.07,1.39,1.32
-0.16,1.35,1.37
-0.11,1.34,1.36
0.23,1.43,1.29
0.33,1.43,1.31
