ep,vl,vr,e
0.95,0.04,0.24
0.53,0.05,0.55
-0.85,0.10,1.06
-0.93,0.58,1.15
0.35,1.25,1.00
0.98,1.52,1.06
0.43,1.37,1.45
-0.97,1.24,1.84
-1.00,1.47,1.71
0.76,2.00,1.39
1.09,2.02,1.45
0.18,1.67,1.86
-1.03,1.54,2.13
-0.93,1.77,1.94
0.56,2.16,1.55
1.02,2.19,1.60
0.16,1.87,2.02
-0.99,1.67,2.22
-0.81,1.86,1.99
0.74,2.27,1.68
1.10,2.19,1.66
0.15,1.82,1.99
-1.02,1.61,2.17
-0.80,1.79,1.94
0.86,2.15,1.57
1.13,2.08,1.62
0.07,1.69,1.97
-1.14,1.45,2.14
-0.86,1.68,1.91
0.78,2.06,1.55
1.14,2.05,1.56
0.39,1.68,1.89
-1.07,1.48,2.19
-1.08,1.61,1.99
0.45,2.01,1.59
1.15,2.10,1.57
0.60,1.78,1.82
-1.02,1.53,2.20
-1.07,1.66,2.04
0.48,2.09,1.63
1.06,2.13,1.58
0.51,1.83,1.87
-1.00,1.54,2.19
-0.98,1.69,2.01
0.29,2.05,1.67
1.01,2.16,1.58
0.57,1.87,1.82
-1.01,1.60,2.18
-1.10,1.72,2.00
0.64,2.13,1.60
1.10,2.15,1.64
0.41,1.82,1.93
-1.04,1.59,2.27
-0.92,1.82,2.07
0.59,2.13,1.66
1.08,2.13,1.61
0.37,1.78,1.89
-1.01,1.58,2.21
-0.92,1.81,2.01
0.69,2.21,1.63
1.05,2.18,1.66
0.14,1.83,2.03
-0.94,1.68,2.20
-0.62,1.89,1.96
0.88,2.23,1.67
1.10,2.12,1.74
-0.04,1.74,2.09
-1.05,1.61,2.23
-0.59,1.91,1.96
0.81,2.21,1.65
1.01,2.07,1.70
-0.08,1.73,2.04
-1.05,1.63,2.21
-0.43,1.92,1.91
0.91,2.24,1.63
0.92,2.09,1.78
-0.52,1.71,2.19
-1.01,1.77,2.23
0.07,2.16,1.88
0.99,2.30,1.77
0.58,2.04,2.03
-0.82,1.75,2.33
-0.90,1.86,2.18
0.43,2.23,1.82
0.96,2.26,1.80
