ep,vl,vr,e
0.52,0.00,0.00
0.34,0.04,0.08
-0.30,0.13,0.38
-0.51,0.47,0.67
0.08,0.91,0.77
0.50,1.23,0.94
0.15,1.30,1.25
-0.53,1.34,1.48
-0.46,1.55,1.48
0.39,1.84,1.41
0.69,1.89,1.51
-0.18,1.72,1.79
-0.81,1.67,1.91
-0.15,1.90,1.73
0.75,2.10,1.60
0.55,1.94,1.84
-0.66,1.73,2.11
-0.85,1.82,2.01
0.60,2.22,1.73
0.91,2.20,1.74
0.09,1.88,2.09
-1.05,1.70,2.28
-0.66,1.98,2.02
0.91,2.34,1.70
1.05,2.18,1.76
-0.51,1.78,2.19
-1.02,1.76,2.19
0.27,2.13,1.83
1.01,2.25,1.74
0.47,1.94,2.02
-0.95,1.69,2.33
-0.87,1.91,2.13
0.87,2.37,1.74
1.17,2.26,1.75
-0.22,1.82,2.20
-1.04,1.72,2.32
-0.34,2.08,2.00
1.03,2.34,1.76
0.94,2.13,1.91
-0.75,1.73,2.31
-1.02,1.78,2.22
0.34,2.18,1.84
1.10,2.23,1.67
0.63,1.92,1.90
-0.89,1.64,2.22
-0.92,1.79,2.05
0.58,2.19,1.72
1.01,2.19,1.70
0.27,1.85,2.00
-0.92,1.64,2.26
-0.73,1.90,2.07
0.92,2.34,1.73
1.00,2.19,1.79
-0.16,1.79,2.17
-1.02,1.71,2.30
-0.63,1.99,1.98
0.99,2.37,1.66
1.03,2.20,1.77
-0.47,1.78,2.18
-1.01,1.70,2.20
-0.14,2.00,1.84
1.01,2.22,1.61
0.79,2.00,1.83
-0.86,1.66,2.22
-1.01,1.81,2.12
0.48,2.21,1.74
1.06,2.24,1.67
0.32,1.92,2.01
-0.95,1.69,2.25
-0.72,1.93,2.04
0.95,2.33,1.67
1.10,2.20,1.74
0.02,1.78,2.11
-1.00,1.69,2.33
-0.57,1.95,2.02
0.83,2.26,1.72
0.92,2.13,1.79
-0.24,1.76,2.12
-0.98,1.73,2.25
-0.27,2.04,1.94
0.91,2.27,1.73
0.77,2.08,1.91
-0.62,1.76,2.25
-0.95,1.81,2.20
0.06,2.13,1.86
