,theta,x,y
255,0.0,0.0,0.0
256,-0.19,0.14,0.0
257,-0.57,11.08,-0.04
258,-1.15,18.52,-0.11
259,-8.42,31.42,-0.37
260,-9.57,39.47,-1.56
261,-10.14,52.61,-3.78
262,-10.33,60.76,-5.23
263,-9.95,74.29,-7.7
264,-3.25,81.33,-8.94
265,-8.61,94.22,-9.67
266,-5.93,101.71,-10.8
267,-6.51,114.13,-12.09
268,-7.08,122.35,-13.03
269,-7.27,136.13,-14.74
270,-7.46,143.23,-15.65
271,-7.66,156.72,-17.42
272,-8.23,164.65,-18.48
273,-6.89,178.12,-20.43
274,-6.89,185.36,-21.31
275,-7.08,198.87,-22.94
276,-7.46,205.55,-23.77
277,-6.12,217.93,-25.39
278,-6.51,227.42,-26.41
279,-5.36,239.68,-27.81
280,-3.83,248.06,-28.59
281,-3.64,260.52,-29.43
282,-4.78,269.48,-30.0
283,-3.64,281.22,-30.98
284,-1.72,289.62,-31.51
285,-1.53,302.95,-31.91
286,-1.72,309.82,-32.1
287,-2.11,320.76,-32.43
288,-4.02,327.77,-32.68
289,-4.78,343.16,-33.77
290,-5.74,351.97,-34.5
291,-6.32,364.11,-35.72
292,-7.08,371.08,-36.5
293,-6.51,385.42,-38.28
294,-5.93,393.37,-39.18
295,-6.12,406.06,-40.5
296,-6.32,413.18,-41.27
297,-6.7,425.17,-42.59
298,-6.89,432.0,-43.39
299,-7.66,446.76,-45.18
300,-1.34,453.02,-46.02
301,-1.91,465.22,-46.3
302,-2.49,474.05,-46.6
303,-2.87,487.51,-47.18
304,-4.02,493.67,-47.49
305,-6.51,506.13,-48.37
306,-7.08,515.47,-49.43
307,-7.46,528.0,-50.99
308,-7.27,535.09,-51.92
309,-7.08,548.03,-53.57
310,-6.89,556.52,-54.63
311,-7.46,570.03,-56.26
312,-7.66,577.13,-57.19
313,-6.89,589.92,-58.91
314,-6.51,597.16,-59.78
315,-5.55,610.4,-61.29
316,-5.55,618.22,-62.05
317,-5.93,631.91,-63.38
318,-6.51,639.3,-64.15
319,-5.93,652.27,-65.63
320,-5.55,660.36,-66.47
321,-6.51,673.62,-67.76
322,-6.51,681.99,-68.71
323,-6.7,695.23,-70.22
324,-6.89,701.78,-70.99
325,-7.08,714.45,-72.52
326,-7.46,721.69,-73.42
327,-7.85,734.49,-75.1
328,-8.23,743.66,-76.36
329,-8.61,756.99,-78.29
330,-8.99,764.2,-79.38
331,-9.95,776.53,-81.34
332,-9.57,784.55,-82.74
333,-8.99,797.41,-84.91
334,-7.85,805.73,-86.23
335,-8.23,814.07,-87.38
336,-8.23,826.01,-89.1
337,-8.42,833.09,-90.13
338,-8.61,837.94,-90.85
339,-8.61,837.94,-90.85
