,theta,x,y
170,-4.4,6.87,0.0
171,-4.98,21.0,-1.09
172,-5.36,31.9,-2.04
173,-4.98,38.89,-2.69
174,-5.36,53.98,-4.01
175,-5.93,62.78,-4.83
176,-5.93,77.29,-6.34
177,-5.74,84.69,-7.11
178,-6.12,97.81,-8.43
179,-6.51,104.78,-9.18
180,-6.51,118.16,-10.7
181,-6.89,125.97,-11.59
182,-5.74,139.34,-13.21
183,-4.78,146.18,-13.9
184,-5.36,159.46,-15.01
185,-5.36,167.0,-15.71
186,-4.4,179.71,-16.91
187,-4.4,187.55,-17.51
188,-4.59,200.83,-18.53
189,-5.17,207.69,-19.08
190,-4.02,220.82,-20.27
191,-3.83,228.52,-20.81
192,-2.3,241.96,-21.71
193,-2.87,250.51,-22.05
194,-3.44,263.82,-22.72
195,-3.44,272.22,-23.23
196,-3.06,286.22,-24.07
197,-3.64,293.37,-24.45
198,-4.02,306.53,-25.29
199,-3.83,313.66,-25.79
200,-4.02,326.96,-26.68
201,-4.02,334.52,-27.21
202,-4.4,347.95,-28.15
203,-4.98,355.09,-28.7
204,-5.17,368.36,-29.86
205,-5.17,376.19,-30.57
206,-5.36,390.3,-31.84
207,-5.93,398.82,-32.64
208,-6.12,411.8,-33.99
209,-5.74,418.77,-34.74
210,-5.93,432.03,-36.07
211,0.77,437.75,-36.67
212,-3.25,443.51,-36.59
213,-5.17,457.51,-37.39
214,-5.55,471.2,-38.62
215,-5.55,477.91,-39.28
216,-5.36,492.29,-40.67
217,-4.78,500.25,-41.42
218,-4.78,510.04,-42.24
219,-4.98,516.61,-42.79
220,-5.36,530.86,-44.03
221,-5.93,539.1,-44.8
222,-6.7,552.22,-46.17
223,-6.51,559.05,-46.97
224,-4.78,571.45,-48.38
225,-3.25,580.12,-49.11
226,-3.83,593.71,-49.88
227,-4.4,600.84,-50.36
228,-5.17,613.71,-51.35
229,-5.17,620.14,-51.93
230,-5.17,633.55,-53.14
231,-5.36,640.96,-53.81
232,-5.55,653.39,-54.98
233,-5.74,663.02,-55.91
234,-6.32,674.89,-57.11
235,-6.32,681.86,-57.88
236,-6.51,695.94,-59.44
237,-6.89,703.19,-60.26
238,-7.46,717.26,-61.96
239,-7.66,724.35,-62.89
240,-8.04,736.87,-64.58
241,-2.87,742.84,-65.42
242,-11.87,756.43,-66.1
243,-7.08,766.18,-68.15
244,-6.51,777.73,-69.58
245,-6.32,787.07,-70.65
246,-6.7,800.74,-72.16
247,-6.7,807.7,-72.98
248,-7.27,820.94,-74.53
249,-7.46,827.48,-75.37
250,-7.46,839.44,-76.94
251,-8.61,846.4,-77.85
252,-11.48,850.97,-78.54
253,-11.48,850.97,-78.54
254,-11.48,850.97,-78.54
