,theta,x,y
170,0.0,0.0,0.0
171,-1.55,3.69,0.0
172,-5.23,12.06,-0.23
173,-5.81,22.09,-1.14
174,-3.48,31.98,-2.15
175,-3.29,42.03,-2.76
176,-3.29,51.95,-3.33
177,-2.71,62.3,-3.93
178,-3.29,72.79,-4.42
179,-3.29,82.7,-4.99
180,-3.48,92.76,-5.57
181,-2.9,102.82,-6.19
182,-3.29,113.02,-6.7
183,-2.9,122.94,-7.27
184,-2.9,132.86,-7.78
185,-2.32,142.64,-8.27
186,-2.13,153.0,-8.69
187,-2.13,163.21,-9.07
188,-2.71,173.28,-9.45
189,-2.71,183.2,-9.92
190,-2.32,193.4,-10.4
191,-1.94,203.05,-10.79
192,-2.9,213.12,-11.13
193,-2.32,223.18,-11.64
194,-2.13,233.53,-12.06
195,-1.94,243.89,-12.45
196,-2.52,254.24,-12.8
197,-2.52,264.45,-13.25
198,-2.32,275.08,-13.71
199,-2.52,285.43,-14.13
200,-2.9,295.64,-14.58
201,-2.52,305.56,-15.08
202,-2.32,315.91,-15.54
203,-2.13,325.98,-15.95
204,-2.52,336.19,-16.33
205,-2.71,345.97,-16.76
206,-2.52,356.32,-17.25
207,-2.71,366.39,-17.69
208,-2.9,377.02,-18.19
209,-2.9,387.22,-18.71
210,-2.52,397.15,-19.21
211,-2.32,406.65,-19.63
212,-3.1,416.57,-20.03
213,-2.71,426.49,-20.57
214,-2.52,436.27,-21.03
215,-2.52,446.2,-21.47
216,-3.1,456.26,-21.91
217,-3.1,466.18,-22.45
218,-2.9,476.24,-22.99
219,-2.9,486.45,-23.51
220,-2.32,496.51,-24.02
221,-2.71,506.15,-24.41
222,-2.32,515.94,-24.88
223,-2.71,525.58,-25.27
224,-3.1,535.22,-25.72
225,-3.1,544.85,-26.25
226,-4.26,554.49,-26.77
227,-3.48,564.96,-27.55
228,-4.65,574.88,-28.15
229,-3.87,585.06,-28.98
230,-4.45,595.12,-29.66
231,-4.26,604.88,-30.42
232,-4.26,614.79,-31.16
233,-4.65,624.98,-31.92
234,-4.84,634.74,-32.71
235,-5.03,644.78,-33.56
236,-4.26,654.95,-34.46
237,-4.45,665.57,-35.25
238,-5.23,675.61,-36.03
239,-4.65,685.93,-36.97
240,-4.84,696.26,-37.81
241,-4.65,706.3,-38.66
242,-4.07,716.34,-39.48
243,-4.26,726.11,-40.17
244,-5.23,735.02,-40.84
245,-3.87,745.62,-41.81
246,-3.87,756.1,-42.52
247,-4.65,766.58,-43.22
248,-4.45,776.62,-44.04
249,-4.65,786.95,-44.85
250,-4.84,796.99,-45.66
251,-4.26,806.75,-46.49
252,-4.07,816.52,-47.21
253,-3.87,826.57,-47.93
254,-4.07,835.77,-48.55
