ep,vl,vr,e
-0.26,0.00,0.00
-0.12,0.18,0.10
0.09,0.58,0.38
0.08,0.95,0.74
-0.25,1.24,1.12
-0.20,1.57,1.33
0.14,1.84,1.45
0.26,2.03,1.68
-0.14,2.10,1.96
-0.57,2.20,2.11
-0.02,2.44,2.07
0.76,2.59,2.07
0.47,2.45,2.28
-0.75,2.24,2.56
-0.82,2.40,2.49
0.43,2.74,2.23
1.10,2.75,2.17
0.31,2.42,2.51
-1.04,2.20,2.77
-0.89,2.42,2.58
0.86,2.85,2.22
1.17,2.76,2.20
0.15,2.33,2.60
-1.12,2.12,2.84
-0.90,2.38,2.59
0.90,2.84,2.19
1.23,2.73,2.17
0.34,2.31,2.62
-1.17,2.07,2.90
-0.98,2.37,2.66
0.86,2.84,2.18
1.21,2.75,2.13
0.46,2.32,2.58
-1.07,2.04,2.93
-1.07,2.27,2.72
0.23,2.76,2.28
1.21,2.90,2.10
0.79,2.54,2.46
-0.98,2.15,2.83
-1.11,2.18,2.66
0.20,2.65,2.25
1.10,2.80,2.10
0.79,2.48,2.38
-0.90,2.14,2.80
-1.08,2.21,2.66
0.35,2.63,2.25
1.10,2.70,2.12
0.57,2.38,2.40
-0.87,2.11,2.74
-1.01,2.21,2.57
0.28,2.58,2.18
1.08,2.73,2.12
0.72,2.44,2.38
-0.89,2.15,2.76
-1.00,2.16,2.61
-0.06,2.51,2.25
1.05,2.71,2.06
0.92,2.49,2.23
-0.52,2.13,2.60
-1.07,2.12,2.64
-0.36,2.48,2.33
1.00,2.72,2.09
0.95,2.58,2.29
-0.25,2.20,2.65
-1.03,2.14,2.72
-0.73,2.35,2.42
0.83,2.76,2.13
1.03,2.67,2.21
0.16,2.30,2.57
-0.87,2.08,2.71
-0.73,2.30,2.53
1.13,2.39,1.76
0.40,1.95,2.07
-1.04,1.64,2.35
-0.93,1.83,2.08
0.90,2.37,1.67
1.12,2.23,1.75
-0.45,1.79,2.32
-1.06,1.77,2.38
-0.13,2.16,1.98
1.04,2.36,1.73
0.78,2.09,1.94
-0.47,1.67,2.35
-0.58,1.88,2.08
1.04,2.28,1.81
