,theta,x,y
340,-2.49,2.1,0.0
341,-8.61,7.99,-0.26
342,-5.55,14.93,-1.31
343,-3.83,20.65,-1.86
344,-5.55,27.23,-2.3
345,-4.78,33.65,-2.93
346,-4.78,40.36,-3.49
347,-4.02,47.63,-4.1
348,-4.98,54.21,-4.56
349,-2.87,60.78,-5.13
350,-4.02,67.78,-5.48
351,-3.44,74.36,-5.94
352,-4.02,81.22,-6.36
353,-2.68,88.92,-6.9
354,-3.83,95.93,-7.23
355,-3.06,103.21,-7.71
356,-3.44,110.21,-8.09
357,-2.11,115.95,-8.43
358,-2.87,122.4,-8.67
359,-3.44,129.27,-9.01
360,-3.64,136.41,-9.44
361,-3.83,143.27,-9.88
362,-4.02,150.69,-10.38
363,-3.64,157.4,-10.85
364,-3.25,164.41,-11.29
365,-3.64,171.13,-11.68
366,-2.68,177.43,-12.08
367,-2.87,184.01,-12.38
368,-3.64,191.02,-12.74
369,-3.64,198.02,-13.18
370,-3.25,204.18,-13.57
371,-4.02,210.62,-13.94
372,-3.83,217.76,-14.44
373,-3.64,224.62,-14.9
374,-2.11,230.22,-15.25
375,-2.11,236.95,-15.5
376,-1.72,243.4,-15.74
377,-3.06,250.83,-15.96
378,-2.11,257.13,-16.3
379,-1.91,264.0,-16.55
380,-1.72,270.31,-16.76
381,-2.49,277.32,-16.97
382,-1.15,283.91,-17.26
383,-2.11,291.07,-17.4
384,-2.3,298.5,-17.68
385,-1.91,305.78,-17.97
386,-2.3,313.08,-18.21
387,-2.11,319.94,-18.49
388,-2.49,326.67,-18.74
389,-1.34,333.12,-19.02
390,-2.49,340.13,-19.18
391,-2.87,347.7,-19.51
392,-3.25,354.71,-19.86
393,-2.87,361.71,-20.26
394,-3.25,368.44,-20.59
395,-3.06,375.86,-21.02
396,-3.44,382.86,-21.39
397,-0.57,389.45,-21.79
398,-3.25,395.62,-21.85
399,-2.87,402.9,-22.26
400,-3.06,410.05,-22.62
401,-3.06,416.49,-22.97
402,-2.87,422.51,-23.29
403,-0.77,427.98,-23.56
404,-2.3,434.71,-23.65
405,-2.3,442.28,-23.96
406,-2.49,449.43,-24.24
407,-2.68,456.02,-24.53
408,-2.68,462.74,-24.84
409,-0.57,468.21,-25.1
410,-2.87,474.66,-25.16
411,-3.06,481.81,-25.52
412,-2.87,488.95,-25.91
413,-2.3,496.1,-26.26
414,-1.53,503.11,-26.54
415,1.15,508.16,-26.68
416,-4.4,514.19,-26.56
417,-0.77,519.36,-26.96
418,-3.83,525.25,-27.04
419,-1.53,530.57,-27.39
420,-2.49,537.45,-27.58
421,-2.3,544.59,-27.89
422,-2.11,552.3,-28.2
423,-0.77,558.61,-28.43
424,-2.68,565.34,-28.52
