,theta,x,y
170,-2.68,1.96,0.0
171,-6.89,6.73,-0.22
172,-2.49,12.44,-0.91
173,-6.12,19.03,-1.2
174,-2.87,26.14,-1.96
175,-4.78,33.43,-2.33
176,-3.83,40.28,-2.9
177,-4.4,47.42,-3.38
178,-1.72,54.13,-3.9
179,-3.64,61.14,-4.11
180,-2.11,68.42,-4.57
181,-2.3,76.13,-4.85
182,-0.96,81.88,-5.08
183,-3.64,88.05,-5.19
184,-1.15,93.79,-5.55
185,-2.49,100.1,-5.68
186,-0.57,106.27,-5.95
187,-3.83,113.14,-6.01
188,-4.02,120.56,-6.51
189,-2.68,127.14,-6.97
190,-2.68,133.87,-7.29
191,-2.68,140.59,-7.6
192,-4.4,147.74,-7.94
193,-3.64,155.01,-8.5
194,-3.64,162.57,-8.98
195,-3.25,170.13,-9.46
196,-2.49,177.42,-9.87
197,-2.49,184.42,-10.18
198,-2.87,191.43,-10.48
199,-3.25,198.44,-10.83
200,-2.49,204.88,-11.2
201,-2.49,211.89,-11.5
202,-0.57,218.06,-11.77
203,-3.06,224.65,-11.84
204,-2.3,231.65,-12.21
205,-2.49,238.8,-12.5
206,-0.57,244.97,-12.77
207,-1.15,251.84,-12.83
208,-2.3,259.42,-12.99
209,-2.87,266.85,-13.28
210,-2.11,274.13,-13.65
211,-1.53,281.28,-13.91
212,0.0,287.17,-14.07
213,-2.68,293.34,-14.07
214,-3.25,300.49,-14.4
215,-1.34,307.49,-14.8
216,-1.91,314.65,-14.97
217,-1.53,321.66,-15.2
218,-2.49,328.25,-15.38
219,-0.77,334.28,-15.64
220,-1.53,340.45,-15.72
221,-1.91,346.9,-15.9
222,-1.91,354.19,-16.14
223,-1.53,361.76,-16.39
224,-1.53,369.33,-16.6
225,-1.53,376.63,-16.79
226,-1.34,383.5,-16.97
227,-2.3,389.81,-17.12
228,-0.57,396.12,-17.38
229,-1.91,401.59,-17.43
230,0.0,407.76,-17.64
231,-1.53,414.21,-17.64
232,-1.53,421.78,-17.84
233,-2.68,428.52,-18.02
234,0.57,434.54,-18.3
235,-0.77,440.57,-18.24
236,0.77,446.47,-18.32
237,-2.49,451.94,-18.25
238,0.19,457.54,-18.49
239,-1.34,464.56,-18.47
240,-0.77,471.99,-18.64
241,-0.96,479.14,-18.74
242,1.15,484.89,-18.83
243,-2.11,491.21,-18.7
244,-0.77,496.95,-18.92
245,-1.91,503.13,-19.0
246,-0.96,510.28,-19.24
247,-0.96,517.57,-19.36
248,-0.38,524.16,-19.47
249,-0.96,531.32,-19.52
250,0.77,537.63,-19.62
251,-1.15,544.36,-19.53
252,-1.15,551.66,-19.68
253,-0.96,559.09,-19.83
254,-0.96,566.67,-19.95
