,theta,x,y
340,0.0,0.28,0.0
341,0.57,0.7,0.0
342,0.0,7.02,0.06
343,0.0,19.66,0.06
344,-0.38,35.1,0.06
345,-0.57,50.12,-0.04
346,-0.57,61.92,-0.16
347,-1.34,72.03,-0.26
348,-1.92,81.15,-0.47
349,-2.49,90.27,-0.78
350,-3.06,100.23,-1.21
351,-4.21,110.61,-1.76
352,-4.79,121.39,-2.56
353,-4.79,132.02,-3.45
354,-5.36,143.36,-4.4
355,-4.98,153.98,-5.4
356,-5.55,164.19,-6.29
357,-6.13,174.39,-7.28
358,-7.28,184.72,-8.39
359,-8.62,195.17,-9.72
360,-9.0,206.0,-11.36
361,-8.81,216.4,-13.01
362,-8.81,227.5,-14.73
363,-8.24,237.9,-16.34
364,-8.43,247.77,-17.77
365,-9.19,257.21,-19.17
366,-9.19,265.81,-20.56
367,-8.62,274.82,-22.02
368,-8.04,284.67,-23.51
369,-7.09,294.82,-24.95
370,-5.75,305.83,-26.32
371,-4.6,317.0,-27.44
372,-3.26,328.34,-28.35
373,-2.3,338.85,-28.95
374,-2.11,348.54,-29.34
375,-1.53,357.66,-29.68
376,-1.34,365.94,-29.9
377,-0.77,373.94,-30.08
378,0.19,383.34,-30.21
379,0.96,394.58,-30.17
380,1.34,405.81,-29.98
381,1.92,416.33,-29.74
382,2.68,428.68,-29.33
383,2.87,439.2,-28.83
384,2.49,449.58,-28.31
385,3.06,459.26,-27.89
386,2.68,467.67,-27.44
387,2.3,475.52,-27.07
388,1.53,483.66,-26.75
389,0.96,493.35,-26.49
390,-0.0,503.88,-26.31
391,-1.34,513.84,-26.31
392,-2.11,524.51,-26.56
393,-3.06,536.44,-27.0
394,-4.41,547.51,-27.59
395,-5.17,557.59,-28.37
396,-5.17,566.54,-29.18
397,-5.55,575.21,-29.96
398,-6.51,583.46,-30.77
399,-6.9,592.11,-31.75
400,-6.9,602.14,-32.97
401,-6.51,612.46,-34.21
402,-6.13,623.34,-35.46
403,-6.32,635.49,-36.76
404,-5.55,646.37,-37.97
405,-5.55,656.99,-39.0
406,-6.32,666.21,-39.9
407,-7.09,675.15,-40.89
408,-7.85,682.67,-41.82
409,-7.85,691.29,-43.01
410,-7.28,701.73,-44.45
411,-6.32,712.73,-45.85
412,-5.94,723.89,-47.09
413,-5.17,735.62,-48.31
414,-4.6,746.67,-49.31
415,-4.6,756.19,-50.08
416,-4.21,765.42,-50.82
417,-3.64,773.97,-51.45
418,-4.02,782.65,-52.0
419,-4.6,792.04,-52.66
420,-4.41,802.81,-53.53
421,-4.6,813.31,-54.34
422,-4.21,825.35,-55.3
423,-3.45,836.55,-56.13
424,-4.21,838.23,-56.23
