,theta,x,y
0,0.0,0.0,0.0
1,1.94,3.41,0.0
2,4.07,12.34,0.3
3,3.48,21.83,0.98
4,3.29,32.73,1.64
5,2.9,44.63,2.32
6,2.9,55.69,2.89
7,2.13,66.46,3.43
8,0.97,76.96,3.82
9,1.74,86.89,3.99
10,1.16,96.39,4.28
11,1.55,106.61,4.49
12,1.74,116.97,4.77
13,2.13,126.61,5.06
14,1.74,135.97,5.41
15,1.74,146.18,5.72
16,1.36,156.11,6.02
17,0.77,166.19,6.26
18,1.16,175.84,6.39
19,0.19,185.91,6.59
20,0.0,195.7,6.63
21,0.77,205.07,6.63
22,1.16,215.0,6.76
23,0.58,224.79,6.96
24,0.77,235.15,7.06
25,0.97,245.51,7.2
26,1.36,255.44,7.37
27,0.77,265.23,7.6
28,0.58,275.03,7.74
29,0.58,284.67,7.83
30,0.97,294.32,7.93
31,0.97,304.26,8.1
32,1.55,314.47,8.27
33,1.16,324.4,8.54
34,1.74,334.19,8.74
35,1.55,344.27,9.05
36,1.36,354.62,9.33
37,1.16,364.7,9.56
38,1.74,374.77,9.77
39,1.55,384.84,10.07
40,1.36,394.63,10.34
41,1.36,404.56,10.57
42,1.74,414.78,10.82
43,0.97,424.42,11.11
44,2.13,434.07,11.27
45,0.77,443.86,11.64
46,0.77,453.79,11.77
47,1.36,464.01,11.91
48,0.58,473.94,12.14
49,0.58,483.3,12.24
50,0.39,492.81,12.34
51,0.39,502.18,12.4
52,1.16,511.83,12.46
53,0.58,521.9,12.67
54,0.97,531.27,12.76
55,0.77,540.78,12.92
56,0.58,550.28,13.05
57,0.77,560.08,13.15
58,0.39,570.29,13.29
59,0.39,580.51,13.36
60,0.58,590.3,13.42
61,0.97,599.95,13.52
62,0.58,609.6,13.69
63,0.19,619.53,13.79
64,0.39,628.76,13.82
65,0.19,637.7,13.88
66,-0.39,647.78,13.91
67,-0.58,657.28,13.85
68,-0.39,667.08,13.75
69,0.39,676.73,13.68
70,-0.58,686.8,13.75
71,-0.58,696.74,13.65
72,-0.58,706.67,13.55
73,-0.39,716.74,13.45
74,-0.58,726.82,13.38
75,0.39,736.61,13.28
76,-0.19,746.4,13.35
77,-0.19,756.05,13.31
78,-0.77,766.13,13.28
79,-0.58,776.21,13.14
80,-1.36,786.14,13.04
81,-0.39,795.93,12.81
82,-0.58,805.72,12.75
83,-0.97,814.52,12.66
84,-0.39,824.88,12.48
