,theta,x,y
340,0.0,0.0,0.0
341,-3.29,3.26,0.0
342,-8.91,11.62,-0.48
343,-9.87,21.3,-2.0
344,-6.97,30.94,-3.68
345,-4.65,41.09,-4.92
346,-3.87,50.99,-5.72
347,-4.07,60.76,-6.38
348,-3.1,70.53,-7.08
349,-3.29,80.3,-7.61
350,-3.48,90.36,-8.18
351,-3.1,100.0,-8.77
352,-3.48,109.63,-9.29
353,-2.52,119.69,-9.9
354,-2.71,129.76,-10.35
355,-2.13,139.54,-10.81
356,-2.13,149.75,-11.19
357,-1.16,159.82,-11.56
358,-1.55,169.61,-11.76
359,-1.94,179.25,-12.02
360,-1.36,188.76,-12.34
361,-1.16,198.55,-12.58
362,-0.77,208.2,-12.77
363,-0.58,218.27,-12.91
364,-0.97,228.77,-13.01
365,-0.77,239.13,-13.19
366,-0.58,249.21,-13.33
367,-0.77,259.57,-13.43
368,-1.16,269.5,-13.56
369,-0.58,279.29,-13.76
370,-0.39,289.36,-13.87
371,-0.39,299.58,-13.93
372,-0.77,309.23,-14.0
373,-0.39,319.45,-14.14
374,-0.39,329.38,-14.2
375,0.0,339.88,-14.28
376,-0.19,349.39,-14.28
377,-0.58,359.33,-14.31
378,-0.19,368.98,-14.41
379,-1.16,378.49,-14.44
380,0.0,388.13,-14.63
381,-0.19,397.93,-14.63
382,-0.39,407.43,-14.67
383,0.19,416.94,-14.73
384,-0.58,427.44,-14.7
385,0.58,437.95,-14.8
386,-0.39,447.74,-14.7
387,0.19,457.81,-14.77
388,0.19,467.46,-14.74
389,-0.39,476.97,-14.71
390,0.0,486.62,-14.77
391,-0.19,495.85,-14.77
392,0.0,505.92,-14.81
393,0.0,515.01,-14.81
394,0.0,524.09,-14.81
395,0.19,533.6,-14.81
396,0.0,543.96,-14.77
397,-0.19,553.18,-14.77
398,-1.16,562.69,-14.8
399,-1.55,572.34,-15.0
400,-1.94,582.27,-15.27
401,-1.94,591.49,-15.58
402,-1.36,601.27,-15.91
403,-2.32,611.06,-16.14
404,-1.74,621.13,-16.55
405,-1.94,631.49,-16.86
406,-2.32,641.98,-17.22
407,-2.52,652.05,-17.63
408,-1.74,662.54,-18.09
409,-1.94,672.61,-18.4
410,-2.52,682.4,-18.73
411,-1.94,692.18,-19.16
412,-2.13,702.54,-19.51
413,-2.52,712.46,-19.88
414,-1.74,722.39,-20.31
415,-1.55,732.18,-20.61
416,-2.13,741.96,-20.87
417,-2.13,752.18,-21.25
418,-0.97,762.95,-21.65
419,-1.94,773.03,-21.82
420,-2.13,782.82,-22.16
421,-1.55,792.6,-22.52
422,-2.32,802.82,-22.8
423,-1.94,812.46,-23.19
424,-1.94,822.1,-23.51
