,theta,x,y
170,0.0,0.0,0.0
171,3.29,2.98,0.0
172,3.1,10.63,0.44
173,1.16,19.7,0.93
174,0.77,28.5,1.11
175,1.16,38.15,1.24
176,0.77,48.08,1.44
177,-0.19,57.02,1.56
178,0.77,66.24,1.53
179,0.77,75.89,1.66
180,0.97,85.68,1.79
181,-0.39,95.48,1.96
182,0.58,105.27,1.89
183,-0.0,115.06,1.99
184,-0.19,123.72,1.99
185,-0.39,132.66,1.96
186,-0.0,142.02,1.9
187,-0.0,151.11,1.9
188,-0.19,159.76,1.9
189,0.19,169.13,1.87
190,0.39,178.64,1.9
191,0.58,188.15,1.96
192,0.39,197.94,2.06
193,0.97,207.73,2.13
194,0.58,217.09,2.29
195,0.77,226.18,2.38
196,0.97,236.54,2.52
197,1.55,246.61,2.69
198,1.16,256.82,2.97
199,1.55,266.47,3.16
200,1.36,276.26,3.43
201,1.55,286.33,3.66
202,0.77,296.55,3.94
203,0.97,306.34,4.07
204,1.36,316.27,4.24
205,1.16,326.06,4.47
206,1.16,335.43,4.66
207,1.16,345.08,4.86
208,1.16,355.58,5.07
209,1.55,365.79,5.28
210,1.55,376.01,5.55
211,0.39,385.37,5.81
212,0.39,395.3,5.87
213,0.77,404.67,5.94
214,0.58,414.74,6.07
215,0.39,424.54,6.17
216,0.0,433.9,6.24
217,0.77,442.13,6.24
218,0.77,452.63,6.38
219,0.0,463.7,6.53
220,0.19,473.21,6.53
221,0.19,482.86,6.56
222,0.58,492.8,6.59
223,-0.58,502.45,6.69
224,-0.19,512.1,6.59
225,0.39,521.6,6.56
226,0.0,530.97,6.62
227,0.19,539.91,6.62
228,0.39,550.55,6.66
229,0.58,560.91,6.73
230,0.19,571.13,6.83
231,-0.19,580.78,6.87
232,-0.39,590.29,6.83
233,-1.36,599.51,6.77
234,-0.77,609.59,6.53
235,-1.16,619.24,6.4
236,-0.77,628.6,6.21
237,-0.97,637.83,6.09
238,-0.58,648.61,5.91
239,-0.39,659.54,5.8
240,-0.77,669.75,5.73
241,-1.36,679.55,5.59
242,-0.77,689.62,5.36
243,-0.39,699.84,5.22
244,-0.58,709.91,5.15
245,-0.58,719.85,5.05
246,-0.58,729.5,4.95
247,-0.77,739.29,4.85
248,0.0,749.22,4.72
249,0.39,759.44,4.72
250,0.39,768.8,4.78
251,-0.58,777.75,4.84
252,0.19,788.25,4.74
253,1.94,798.89,4.77
254,-0.58,808.82,5.11
