ep,vl,vr,e
-0.34,0.00,0.06
0.14,0.24,0.15
0.33,0.55,0.40
-0.01,0.70,0.76
-0.51,0.90,1.05
-0.20,1.22,1.10
0.78,1.54,1.12
0.60,1.49,1.37
-0.72,1.29,1.78
-0.99,1.41,1.74
0.38,1.89,1.43
1.00,2.03,1.49
-0.13,1.69,1.91
-1.02,1.63,2.09
-0.55,1.88,1.79
1.02,2.35,1.51
1.10,2.12,1.67
-0.62,1.67,2.26
-1.15,1.68,2.24
0.02,2.10,1.84
1.11,2.32,1.67
0.78,1.98,1.97
-1.13,1.58,2.44
-1.19,1.75,2.19
0.88,2.40,1.73
1.24,2.34,1.79
-0.41,1.87,2.39
-1.12,1.82,2.45
0.01,2.27,2.02
1.09,2.44,1.86
0.59,2.09,2.11
-1.12,1.73,2.54
-1.10,1.85,2.22
0.83,2.46,1.77
1.20,2.35,1.76
-0.53,1.88,2.33
-1.08,1.80,2.34
0.42,2.30,1.95
1.07,2.36,1.88
0.27,1.95,2.19
-1.07,1.68,2.45
-0.99,1.92,2.14
0.99,2.48,1.71
1.24,2.30,1.77
-0.58,1.84,2.30
-1.14,1.77,2.34
-0.01,2.18,1.91
1.11,2.38,1.69
0.79,2.05,1.91
-0.92,1.66,2.39
-1.11,1.75,2.23
0.21,2.18,1.78
1.11,2.34,1.69
0.39,1.95,2.01
-1.02,1.68,2.33
-0.83,1.91,2.04
0.99,2.38,1.65
1.20,2.19,1.68
-0.39,1.73,2.23
-1.09,1.70,2.30
0.10,2.08,1.86
1.15,2.27,1.65
0.61,1.93,1.94
-1.02,1.59,2.33
-1.04,1.71,2.10
0.57,2.25,1.68
1.13,2.26,1.67
-0.06,1.85,2.11
-1.02,1.72,2.29
-0.49,2.01,1.97
1.00,2.39,1.68
1.00,2.15,1.80
-0.88,1.72,2.38
-1.09,1.80,2.29
0.45,2.26,1.83
1.13,2.33,1.78
0.20,1.92,2.15
-1.07,1.68,2.40
-0.86,1.92,2.10
0.86,2.46,1.68
1.11,2.31,1.76
0.05,1.84,2.17
-0.98,1.66,2.38
-0.58,1.88,2.08
1.04,2.28,1.81
