,theta,x,y
255,3.06,2.24,0.0
256,5.17,7.71,0.29
257,3.44,14.0,0.86
258,5.74,19.6,1.2
259,1.15,26.86,1.93
260,3.64,34.57,2.08
261,1.15,41.71,2.54
262,3.83,47.32,2.65
263,0.57,53.34,3.05
264,2.3,59.93,3.12
265,2.11,67.36,3.42
266,0.77,74.23,3.67
267,0.77,82.09,3.77
268,0.77,88.26,3.86
269,3.06,93.31,3.92
270,-0.77,100.03,4.28
271,3.83,106.49,4.2
272,-1.15,113.2,4.65
273,1.72,120.08,4.51
274,-0.96,126.81,4.71
275,0.57,134.1,4.59
276,0.77,140.98,4.66
277,2.3,146.31,4.73
278,0.77,152.19,4.96
279,1.15,158.65,5.05
280,-0.19,165.52,5.19
281,-0.57,172.81,5.16
282,-0.57,179.83,5.09
283,-0.77,186.7,5.03
284,-0.77,193.72,4.93
285,-0.38,200.73,4.84
286,-0.19,207.6,4.79
287,0.19,214.62,4.77
288,2.11,220.51,4.79
289,-0.0,226.82,5.02
290,-0.57,233.69,5.02
291,0.57,240.43,4.95
292,0.57,247.16,5.02
293,-0.0,254.6,5.09
294,0.38,261.61,5.09
295,0.19,269.05,5.14
296,1.53,275.36,5.17
297,1.53,282.37,5.35
298,1.15,288.82,5.53
299,1.53,296.11,5.67
300,3.64,302.14,5.83
301,0.19,309.15,6.28
302,0.19,316.44,6.3
303,0.38,323.88,6.33
304,0.77,330.89,6.37
305,0.19,338.32,6.47
306,0.19,345.34,6.5
307,0.77,352.21,6.52
308,0.38,359.79,6.62
309,0.77,367.08,6.67
310,0.57,374.24,6.76
311,1.53,380.83,6.83
312,1.91,387.84,7.02
313,1.15,394.85,7.25
314,1.91,402.43,7.4
315,2.11,410.14,7.66
316,-0.19,417.15,7.92
317,1.15,424.58,7.89
318,1.34,431.74,8.04
319,0.57,438.47,8.2
320,2.11,445.2,8.26
321,0.96,452.21,8.52
322,1.53,459.08,8.64
323,2.11,466.52,8.83
324,1.15,473.39,9.09
325,0.96,480.26,9.22
326,0.57,487.55,9.35
327,0.77,494.71,9.42
328,1.15,501.72,9.51
329,1.53,508.73,9.65
330,2.49,515.33,9.83
331,0.96,522.05,10.12
332,1.15,529.21,10.24
333,0.77,535.94,10.38
334,2.3,541.83,10.45
335,0.77,549.12,10.75
336,1.72,556.27,10.84
337,1.72,563.85,11.07
338,2.87,570.3,11.26
339,-0.0,576.32,11.57
