,theta,x,y
340,0.0,0.0,0.0
341,0.0,0.0,0.0
342,0.19,0.14,0.0
343,2.11,1.83,0.01
344,0.96,8.28,0.24
345,-0.38,17.4,0.4
346,-1.34,27.93,0.33
347,-1.53,37.62,0.1
348,-1.92,47.16,-0.16
349,-2.11,55.16,-0.42
350,-1.72,63.02,-0.71
351,-1.72,69.76,-0.92
352,-1.72,76.77,-1.13
353,-0.96,83.79,-1.34
354,-0.96,91.65,-1.47
355,-1.15,100.22,-1.61
356,-0.96,106.81,-1.75
357,-0.77,112.57,-1.84
358,-1.15,120.15,-1.94
359,-1.72,128.15,-2.1
360,-0.96,136.01,-2.34
361,-0.96,142.75,-2.45
362,-0.38,150.47,-2.58
363,-0.57,159.32,-2.64
364,-0.38,167.32,-2.72
365,-1.15,174.34,-2.77
366,-1.92,181.08,-2.9
367,-2.49,187.67,-3.12
368,-2.49,194.97,-3.44
369,-2.49,202.54,-3.77
370,-2.49,209.0,-4.05
371,-1.53,215.59,-4.34
372,-0.77,221.76,-4.5
373,-0.57,228.92,-4.6
374,-1.34,235.38,-4.66
375,-1.72,242.12,-4.82
376,-2.11,248.86,-5.02
377,-1.92,254.89,-5.25
378,-2.11,261.49,-5.47
379,-1.72,266.26,-5.64
380,-1.72,272.43,-5.83
381,-2.3,279.03,-6.03
382,-3.26,286.18,-6.31
383,-3.64,293.75,-6.74
384,-3.83,301.18,-7.22
385,-4.6,307.9,-7.67
386,-4.98,314.06,-8.16
387,-5.75,320.22,-8.7
388,-6.13,326.92,-9.37
389,-5.36,333.62,-10.09
390,-5.36,340.61,-10.75
391,-4.79,348.86,-11.52
392,-5.75,356.83,-12.19
393,-5.55,364.24,-12.94
394,-5.75,371.65,-13.66
395,-6.32,378.77,-14.37
396,-6.9,385.61,-15.13
397,-7.28,391.74,-15.87
398,-7.47,398.01,-16.67
399,-7.47,404.97,-17.59
400,-7.66,411.51,-18.44
401,-8.24,418.33,-19.36
402,-8.04,425.97,-20.47
403,-7.66,433.2,-21.49
404,-6.7,440.3,-22.44
405,-6.32,446.99,-23.23
406,-6.13,453.27,-23.93
407,-6.13,459.14,-24.56
408,-5.36,464.72,-25.16
409,-5.55,470.73,-25.72
410,-4.98,477.58,-26.39
411,-4.41,485.27,-27.06
412,-4.41,492.55,-27.62
413,-4.41,499.55,-28.16
414,-3.26,506.27,-28.67
415,-2.49,512.16,-29.01
416,-1.92,518.19,-29.27
417,-1.53,523.8,-29.46
418,-2.11,529.84,-29.62
419,-2.68,537.0,-29.88
420,-1.72,544.15,-30.22
421,-0.38,550.74,-30.42
422,0.96,557.34,-30.46
423,1.15,563.66,-30.36
424,1.53,570.12,-30.23
