,theta,x,y
85,-2.49,2.38,0.0
86,-3.25,7.71,-0.23
87,1.15,14.01,-0.59
88,-3.06,21.31,-0.44
89,-0.19,28.17,-0.81
90,-1.15,35.33,-0.83
91,-0.57,42.2,-0.97
92,-1.34,49.21,-1.04
93,-0.19,55.1,-1.18
94,-1.72,61.84,-1.2
95,-1.53,68.71,-1.41
96,-1.15,74.6,-1.57
97,1.53,79.37,-1.66
98,-2.68,86.38,-1.48
99,0.57,93.53,-1.81
100,-2.11,100.54,-1.74
101,0.19,107.55,-2.0
102,-1.91,114.14,-1.97
103,0.38,119.75,-2.16
104,-0.77,126.49,-2.12
105,1.15,132.38,-2.2
106,-2.49,138.97,-2.06
107,-2.68,146.12,-2.37
108,-2.68,152.84,-2.69
109,-2.11,159.71,-3.01
110,-1.53,166.3,-3.25
111,0.57,172.05,-3.41
112,-3.25,179.91,-3.33
113,-1.72,187.47,-3.76
114,-1.72,194.48,-3.97
115,-1.72,201.77,-4.19
116,-1.72,208.5,-4.39
117,-1.72,214.95,-4.58
118,-1.72,221.96,-4.8
119,-2.11,228.98,-5.01
120,-0.96,235.7,-5.25
121,-0.57,242.72,-5.37
122,0.0,249.31,-5.44
123,-1.91,256.05,-5.44
124,-1.53,263.62,-5.69
125,-0.38,270.35,-5.87
126,0.0,277.36,-5.92
127,1.72,283.11,-5.92
128,-0.77,290.55,-5.69
129,-1.53,297.56,-5.79
130,-0.57,304.71,-5.98
131,-1.53,311.02,-6.04
132,0.96,316.49,-6.19
133,0.38,322.81,-6.08
134,-1.72,330.24,-6.03
135,-0.77,337.67,-6.26
136,-0.0,344.97,-6.35
137,-0.57,352.12,-6.35
138,-1.15,358.72,-6.42
139,-0.57,365.59,-6.56
140,-0.96,372.32,-6.62
141,-0.57,380.18,-6.76
142,0.96,387.19,-6.83
143,-0.38,394.06,-6.71
144,-0.57,401.5,-6.76
145,-1.15,408.09,-6.83
146,1.53,413.98,-6.94
147,-1.15,421.0,-6.76
148,-0.38,427.73,-6.89
149,-0.38,435.02,-6.94
150,-0.19,442.46,-6.99
151,-0.77,449.61,-7.01
152,0.38,455.22,-7.09
153,-0.0,461.68,-7.05
154,0.38,467.57,-7.05
155,-0.0,474.02,-7.0
156,-0.0,481.04,-7.0
157,-0.57,487.91,-7.0
158,1.34,493.52,-7.06
159,-2.11,499.69,-6.92
160,1.34,505.86,-7.14
161,-1.34,512.31,-6.99
162,-0.19,518.2,-7.13
163,0.19,524.38,-7.15
164,2.87,530.27,-7.13
165,-1.91,537.41,-6.77
166,-0.19,544.57,-7.01
167,-0.77,551.72,-7.03
168,-0.38,558.17,-7.12
169,-0.77,565.19,-7.17
