,theta,x,y
340,3.25,2.38,0.0
341,5.36,7.57,0.29
342,0.96,14.13,0.91
343,0.0,21.01,1.03
344,4.59,27.46,1.03
345,0.19,34.87,1.62
346,3.25,41.04,1.64
347,-0.77,47.07,1.98
348,2.11,52.54,1.91
349,0.19,58.98,2.15
350,0.0,66.7,2.17
351,0.19,73.57,2.17
352,-0.0,81.01,2.2
353,0.38,86.9,2.2
354,1.91,92.51,2.24
355,-1.72,99.38,2.47
356,2.49,104.99,2.3
357,-1.91,111.86,2.59
358,1.34,119.29,2.35
359,-1.72,125.46,2.49
360,-0.19,132.75,2.27
361,-0.19,139.49,2.25
362,-1.15,146.08,2.23
363,-1.53,152.81,2.09
364,-1.34,159.97,1.9
365,-0.77,167.68,1.72
366,-1.53,175.26,1.62
367,-1.53,181.71,1.45
368,-1.53,188.16,1.27
369,-0.96,195.03,1.09
370,-1.53,202.18,0.97
371,-1.15,209.19,0.78
372,-0.77,215.37,0.66
373,-2.3,221.54,0.58
374,0.96,227.85,0.32
375,-0.0,235.0,0.44
376,-0.38,241.17,0.44
377,-0.57,247.49,0.4
378,0.19,253.38,0.34
379,-0.96,259.83,0.36
380,0.77,265.86,0.26
381,0.96,272.74,0.36
382,0.57,279.19,0.46
383,0.57,286.2,0.53
384,0.38,293.64,0.61
385,-0.57,300.79,0.66
386,-0.77,307.95,0.58
387,-0.57,315.1,0.49
388,-0.96,321.83,0.42
389,0.38,328.43,0.31
390,0.19,335.58,0.36
391,0.77,342.46,0.38
392,0.38,349.19,0.47
393,0.57,356.62,0.52
394,1.15,364.06,0.6
395,0.96,371.49,0.75
396,-0.57,378.51,0.86
397,-0.96,385.52,0.79
398,2.3,392.39,0.68
399,-1.72,399.26,0.95
400,1.72,405.71,0.76
401,-1.72,412.44,0.96
402,1.15,419.31,0.75
403,-0.19,426.75,0.9
404,-0.77,433.9,0.88
405,1.34,440.78,0.79
406,0.38,447.65,0.95
407,1.53,453.54,0.99
408,-0.0,460.27,1.17
409,0.57,466.58,1.17
410,0.38,473.46,1.24
411,0.77,479.35,1.28
412,0.57,485.66,1.36
413,0.77,492.82,1.43
414,0.57,499.97,1.53
415,3.06,505.44,1.58
416,-1.53,511.33,1.9
417,1.72,518.2,1.71
418,-1.72,524.37,1.9
419,1.72,529.98,1.73
420,-1.72,537.27,1.95
421,0.57,543.72,1.76
422,-0.57,550.73,1.83
423,0.57,557.19,1.76
424,0.38,563.78,1.83
