,theta,x,y
170,0.0,0.0,0.0
171,0.0,0.0,0.0
172,0.0,0.28,0.0
173,0.0,0.28,0.0
174,-0.19,4.91,0.0
175,-0.96,13.9,-0.03
176,-1.34,24.29,-0.2
177,-1.72,34.4,-0.44
178,-1.15,43.24,-0.71
179,-1.15,49.69,-0.84
180,-0.57,55.73,-0.96
181,-0.19,62.19,-1.02
182,-0.0,69.63,-1.05
183,-0.0,76.37,-1.05
184,-0.19,83.81,-1.05
185,-0.57,91.95,-1.07
186,0.38,99.68,-1.15
187,1.34,106.84,-1.1
188,-0.0,114.84,-0.92
189,-0.77,122.42,-0.92
190,-0.57,130.14,-1.02
191,0.57,137.72,-1.1
192,0.96,144.74,-1.03
193,1.15,151.62,-0.91
194,1.53,159.2,-0.76
195,1.92,167.62,-0.53
196,1.92,175.2,-0.28
197,2.3,181.66,-0.06
198,2.87,189.37,0.25
199,3.64,196.95,0.63
200,4.98,202.69,0.99
201,5.36,208.85,1.53
202,4.6,215.0,2.11
203,4.41,221.57,2.63
204,4.6,228.43,3.16
205,4.41,235.29,3.71
206,4.02,242.01,4.23
207,3.26,248.17,4.67
208,2.87,254.9,5.05
209,3.45,262.05,5.41
210,2.68,268.5,5.8
211,3.06,275.79,6.14
212,3.64,282.66,6.5
213,3.83,289.53,6.94
214,4.21,295.97,7.37
215,4.6,302.14,7.83
216,4.98,308.85,8.37
217,3.45,315.85,8.98
218,2.87,323.84,9.46
219,2.11,332.25,9.88
220,2.11,339.55,10.15
221,0.77,346.14,10.39
222,-0.57,352.46,10.48
223,0.19,359.76,10.4
224,0.96,367.06,10.43
225,1.15,374.5,10.55
226,0.57,382.22,10.71
227,-0.38,389.94,10.78
228,-0.57,397.38,10.73
229,-1.15,404.55,10.66
230,-1.53,411.56,10.52
231,-2.3,418.02,10.35
232,-2.3,424.19,10.1
233,-2.68,430.37,9.85
234,-2.49,436.96,9.54
235,-2.49,443.69,9.25
236,-2.87,450.71,8.95
237,-2.87,457.44,8.61
238,-2.11,465.29,8.21
239,-1.53,473.01,7.93
240,-0.57,480.16,7.74
241,-0.57,487.18,7.67
242,-1.53,493.78,7.6
243,-1.15,499.68,7.44
244,-1.15,505.57,7.33
245,-1.53,511.75,7.2
246,-0.96,518.07,7.03
247,-1.53,524.66,6.92
248,-1.92,531.96,6.73
249,-0.77,540.1,6.46
250,-0.77,546.84,6.37
251,0.19,553.44,6.28
252,0.96,560.46,6.3
253,1.72,567.76,6.42
254,1.72,574.22,6.62
