,Unnamed: 0,Unnamed: 0.1,theta,x,y
0,0.0,170.0,-1.6059999999999999,4.474709208470541,0.3434794792862661
1,1.0,171.0,-0.03800000000000001,11.223247288549464,0.5650768216351214
2,2.0,172.0,1.9140000000000001,17.855199616016698,1.0501278203472886
3,3.0,173.0,0.22999999999999993,23.27453556407485,1.5466311597991849
4,4.0,174.0,-0.9940000000000001,31.47148416062413,2.3059660870954337
5,5.0,175.0,-1.0719999999999998,38.52842127650595,2.7406693373219397
6,6.0,176.0,-1.222,44.29748366658189,3.0767620530108744
7,7.0,177.0,-2.524,52.58471314664001,3.5295358882363734
8,8.0,178.0,-3.06,58.80724233631565,3.743866004053121
9,9.0,179.0,-4.056,65.93297267493469,3.915205527048689
10,10.0,180.0,-4.478,74.09725550626013,3.976061802008485
11,11.0,181.0,-4.4799999999999995,80.66041673623079,3.960140088579061
12,12.0,182.0,-4.938,89.18871348211499,3.9618935205799204
13,13.0,183.0,-5.206,95.27840806414247,3.8991605480989833
14,14.0,184.0,-5.434,102.34726062306484,3.81130811896699
15,15.0,185.0,-5.9719999999999995,109.1346789913857,3.699338789985523
16,16.0,186.0,-5.742,116.53825483707483,3.4902967130321962
17,17.0,187.0,-5.7780000000000005,122.96047144069348,3.346234084817705
18,18.0,188.0,-6.01,131.54268700950885,3.1296709379130965
19,19.0,189.0,-5.892,138.0189201678062,2.9533503747981635
20,20.0,190.0,-6.2379999999999995,144.1070552074121,2.8042979485772808
21,21.0,191.0,-5.782,151.3413506189949,2.576498069354497
22,22.0,192.0,-4.9,160.12369462679698,2.382605984706428
23,23.0,193.0,-5.128,165.78810972043877,2.332038977668698
24,24.0,194.0,-4.746,174.20114623511057,2.2475019948262918
25,25.0,195.0,-5.054,181.4879201899087,2.1701880755563296
26,26.0,196.0,-5.244,187.9120405773418,2.125717066705838
27,27.0,197.0,-5.398,194.079771901956,2.0482466492495246
28,28.0,198.0,-4.822,203.3052674895317,1.8872209075572712
29,29.0,199.0,-4.748,209.92095156197834,1.887564557830337
30,30.0,200.0,-5.438,216.20270444468633,1.8634297366068542
31,31.0,201.0,-4.402,224.69413601518036,1.6399584445182753
32,32.0,202.0,-4.246,229.9121338258614,1.6314164192020495
33,33.0,203.0,-4.13,238.01914161543172,1.6378544611908943
34,34.0,204.0,-4.86,244.55369934555392,1.664122714694272
35,35.0,205.0,-5.398000000000001,252.8567236022096,1.6398180467308847
36,36.0,206.0,-4.9,259.3372018715562,1.5312440779450234
37,37.0,207.0,-4.324,266.4280371690355,1.4405670281394825
38,38.0,208.0,-4.248,275.0126606436511,1.4297219266043335
39,39.0,209.0,-4.324,281.5198450217812,1.4635531317238901
40,40.0,210.0,-3.1399999999999997,287.89161741863455,1.443165195647874
41,41.0,211.0,-4.0200000000000005,295.43320126028794,1.5407967254808965
42,42.0,212.0,-4.556,301.77333953629693,1.590592292012942
43,43.0,213.0,-4.784000000000001,310.07545912788726,1.6036326194118005
44,44.0,214.0,-4.554,317.0340468960919,1.5481066333797826
45,45.0,215.0,-4.674,324.24269212352084,1.5285907793102205
