ep,vl,vr,e
-0.29,0.00,0.00
-0.10,0.14,0.02
0.36,0.43,0.14
0.12,0.55,0.47
-0.53,0.66,0.80
-0.38,0.91,0.80
0.68,1.24,0.74
0.63,1.16,0.91
-0.78,0.92,1.33
-0.89,1.06,1.24
0.63,1.53,0.99
0.90,1.50,1.09
-0.54,1.20,1.52
-0.98,1.20,1.53
0.29,1.58,1.23
0.88,1.64,1.18
-0.00,1.34,1.46
-1.03,1.19,1.65
-0.36,1.41,1.38
0.78,1.67,1.15
0.74,1.50,1.24
-0.50,1.20,1.57
-0.88,1.26,1.56
0.35,1.59,1.26
0.90,1.63,1.21
0.05,1.34,1.53
-1.02,1.21,1.70
-0.53,1.47,1.44
0.88,1.80,1.15
0.92,1.60,1.32
-0.50,1.28,1.64
-0.90,1.32,1.63
0.54,1.64,1.30
0.91,1.61,1.30
-0.21,1.31,1.64
-0.96,1.23,1.73
-0.01,1.60,1.45
0.97,1.78,1.30
0.37,1.50,1.56
-0.94,1.20,1.79
-0.76,1.38,1.57
0.79,1.79,1.24
1.00,1.63,1.33
-0.65,1.30,1.76
-1.00,1.38,1.69
0.67,1.83,1.35
1.03,1.76,1.36
-0.29,1.39,1.73
-1.01,1.31,1.78
0.16,1.67,1.45
1.04,1.78,1.30
0.16,1.46,1.62
-0.92,1.29,1.79
-0.43,1.53,1.54
0.98,1.84,1.25
0.88,1.60,1.36
-0.76,1.28,1.77
-0.89,1.34,1.63
0.72,1.75,1.31
0.98,1.66,1.33
-0.20,1.33,1.72
-0.91,1.26,1.82
-0.31,1.53,1.49
0.90,1.80,1.27
0.66,1.54,1.40
-0.86,1.24,1.74
-0.86,1.37,1.59
0.68,1.75,1.25
0.92,1.66,1.30
-0.26,1.33,1.62
-0.97,1.30,1.72
0.06,1.62,1.39
0.94,1.76,1.24
0.37,1.47,1.49
-0.91,1.25,1.77
-0.71,1.46,1.52
0.73,1.77,1.21
0.88,1.66,1.31
-0.37,1.33,1.63
-0.85,1.32,1.64
0.39,1.64,1.33
0.79,1.67,1.31
-0.02,1.38,1.57
-0.95,1.28,1.69
-0.14,1.54,1.39
