ep,vl,vr,e
0.29,0.00,0.00
0.24,0.02,0.10
-0.39,0.06,0.38
-0.42,0.34,0.50
0.33,0.76,0.50
0.53,0.90,0.70
-0.40,0.82,1.06
-0.78,0.94,1.15
0.34,1.31,0.94
0.82,1.39,0.99
-0.27,1.15,1.31
-0.94,1.12,1.41
0.08,1.48,1.17
0.83,1.62,1.11
0.22,1.38,1.39
-0.93,1.22,1.61
-0.48,1.46,1.39
0.78,1.75,1.13
0.81,1.60,1.27
-0.61,1.28,1.67
-0.81,1.32,1.60
0.58,1.72,1.30
0.82,1.65,1.32
-0.36,1.30,1.66
-0.92,1.28,1.66
0.19,1.65,1.37
0.93,1.72,1.30
0.17,1.43,1.58
-0.92,1.27,1.78
-0.59,1.53,1.53
0.91,1.87,1.22
0.83,1.65,1.38
-0.59,1.32,1.74
-0.83,1.38,1.67
0.48,1.74,1.36
0.84,1.73,1.39
-0.21,1.41,1.69
-0.87,1.35,1.73
0.14,1.64,1.45
0.91,1.75,1.36
0.09,1.46,1.60
-1.00,1.33,1.76
-0.36,1.56,1.49
1.02,1.87,1.21
0.90,1.58,1.35
-0.67,1.24,1.74
-0.91,1.29,1.63
0.61,1.67,1.31
1.01,1.62,1.34
-0.33,1.28,1.70
-0.95,1.26,1.76
0.02,1.57,1.41
1.01,1.75,1.24
0.46,1.46,1.48
-1.02,1.17,1.78
-0.87,1.32,1.52
0.78,1.75,1.20
0.92,1.66,1.28
-0.18,1.33,1.60
-0.80,1.20,1.66
-0.24,1.46,1.41
0.81,1.67,1.23
0.55,1.50,1.38
-0.73,1.20,1.69
-0.95,1.30,1.55
0.43,1.66,1.24
0.87,1.71,1.23
0.18,1.39,1.53
-0.90,1.21,1.70
-0.65,1.37,1.46
0.73,1.73,1.17
0.95,1.61,1.25
-0.03,1.29,1.54
-0.97,1.19,1.71
-0.40,1.47,1.41
0.88,1.72,1.15
0.80,1.51,1.26
-0.51,1.21,1.59
-0.94,1.23,1.57
0.25,1.56,1.28
0.91,1.65,1.20
0.17,1.36,1.46
-0.88,1.19,1.63
-0.51,1.37,1.38
0.71,1.66,1.09
