,theta,x,y
99,-5.94,2.5800000000000267,-7.06
100,-5.94,9.29000000000002,-7.76
101,-9.0,13.750000000000028,-8.22
102,-13.98,17.64000000000003,-8.84
103,-18.96,21.45000000000003,-9.79
104,-19.54,27.690000000000026,-11.93
105,-17.24,35.630000000000024,-14.75
106,-14.17,44.48000000000002,-17.5
107,-14.17,52.380000000000024,-19.49
108,-18.2,57.960000000000036,-20.9
109,-25.09,62.76000000000002,-22.48
110,-31.22,66.83000000000004,-24.38
111,-34.09,71.99000000000004,-27.51
112,-30.07,79.09000000000003,-32.31
113,-25.47,87.59000000000003,-37.24
114,-23.94,95.20000000000002,-40.86
115,-28.35,100.97000000000003,-43.43
116,-36.2,106.04000000000002,-46.16
117,-43.67,110.46000000000004,-49.39
118,-48.46,113.40000000000003,-52.21
119,-45.4,117.31000000000003,-56.62
120,-37.73,122.64000000000001,-62.02
121,-30.65,127.63000000000002,-65.88
122,-33.52,135.49000000000004,-70.54
123,-41.37,144.50000000000003,-76.51
124,-49.99,152.40000000000003,-83.47
125,-59.95,157.82000000000005,-89.92
126,-67.81,160.70000000000005,-94.9
127,-73.17,162.19000000000005,-98.54
128,-71.06,163.28000000000003,-102.17
129,-63.21,165.15000000000003,-107.62
130,-57.08,168.06,-113.38
131,-61.1,173.63000000000005,-121.98
132,-69.72,178.72000000000003,-131.2
133,-80.64,181.79000000000002,-139.5
134,-89.07,182.84000000000003,-145.87
135,-94.05,182.90000000000003,-149.8
136,-89.45,182.55,-154.85
137,-80.83,182.61,-161.16
138,-72.59,183.57000000000005,-167.13
139,-74.51,186.09000000000003,-175.16
140,-83.32,188.94000000000005,-185.45
141,-95.39,190.0,-194.51
142,-105.35,189.32000000000005,-201.78
143,-111.67,188.09000000000003,-206.25
144,-106.69,186.43,-210.42
145,-96.92,184.37,-217.28
146,-88.3,183.61,-223.56
147,-88.3,183.8,-230.01
148,-97.49,184.10000000000002,-240.12
149,-111.48,182.77000000000004,-250.28
150,-122.78,179.73000000000002,-257.99
151,-122.78,176.69000000000005,-262.71
152,-111.86,172.36,-269.44
153,-102.47,169.8,-275.82
154,-97.69,168.86,-280.07
155,-104.01,168.01000000000005,-286.33
156,-115.88,165.64000000000004,-295.87
157,-128.52,161.10000000000002,-305.22
158,-139.63,156.03000000000003,-311.59
159,-139.63,151.54000000000002,-315.41
160,-129.29,145.76000000000002,-320.32
161,-122.2,141.58000000000004,-325.43
162,-124.12,137.99000000000004,-331.13
163,-133.7,134.05000000000004,-336.94
164,-145.57,128.04000000000002,-343.24
165,-157.64,120.74000000000004,-348.24
166,-160.51,113.60000000000002,-351.18
167,-153.04,105.52000000000004,-354.03
168,-140.97,97.64000000000001,-358.04
169,-130.25,91.31000000000003,-363.17
