ep,vl,vr,e
-1.03,0.00,0.00
-1.02,0.22,0.12
-0.99,0.76,0.40
-0.83,1.28,0.76
-0.44,1.73,1.09
0.04,2.02,1.37
0.36,2.30,1.69
0.49,2.48,1.98
0.43,2.58,2.26
0.36,2.63,2.47
0.27,2.70,2.63
0.12,2.76,2.75
-0.02,2.83,2.84
-0.00,2.92,2.91
0.09,2.98,2.93
0.38,3.04,2.96
0.40,3.01,2.97
0.25,2.99,3.00
0.19,2.89,2.98
0.23,2.89,2.98
0.18,2.88,2.99
0.07,2.82,2.93
-0.06,2.84,2.92
-0.07,2.85,2.92
0.04,2.88,2.89
0.21,2.90,2.90
0.18,2.92,2.92
0.12,2.90,2.91
0.16,2.88,2.89
0.17,2.92,2.95
0.13,2.98,3.00
0.12,3.00,3.02
0.09,3.02,3.00
0.11,2.94,2.92
0.18,2.95,2.93
0.25,2.88,2.85
0.21,2.88,2.88
0.08,2.87,2.88
-0.01,2.91,2.95
0.19,2.99,2.96
0.34,2.97,2.89
0.38,2.92,2.87
0.24,2.87,2.85
0.18,2.88,2.88
0.24,2.88,2.91
0.27,2.87,2.87
0.17,2.81,2.85
0.07,2.87,2.90
0.00,2.90,2.94
0.06,2.96,2.95
0.02,3.01,3.00
-0.02,3.04,3.06
-0.06,3.04,3.03
-0.07,3.05,3.04
0.07,3.08,3.05
0.16,3.10,3.04
0.13,3.12,3.08
0.12,3.10,3.08
0.14,3.06,3.02
-1.10,2.12,2.93
-0.99,2.41,2.58
1.02,3.01,2.06
1.24,2.85,2.15
-0.10,2.30,2.78
-1.11,2.10,2.99
-0.84,2.46,2.61
1.08,3.03,2.13
1.24,2.84,2.18
0.11,2.29,2.80
-0.97,2.07,3.10
0.89,2.92,2.15
0.99,2.78,2.12
-0.57,2.21,2.76
-1.04,1.64,2.35
-0.93,1.83,2.08
0.90,2.37,1.67
1.12,2.23,1.75
-0.45,1.79,2.32
-1.06,1.77,2.38
-0.13,2.16,1.98
1.04,2.36,1.73
0.78,2.09,1.94
-0.47,1.67,2.35
-0.58,1.88,2.08
1.04,2.28,1.81
