ep,vl,vr,e
-1.06,0.00,0.02
-1.05,0.22,0.10
-1.03,0.58,0.30
-0.94,1.08,0.64
-0.73,1.58,1.01
-0.33,2.01,1.31
0.15,2.35,1.65
0.51,2.58,1.96
0.59,2.72,2.27
0.59,2.72,2.45
0.57,2.75,2.58
0.44,2.80,2.75
0.27,2.86,2.92
0.13,2.89,2.99
-0.07,2.93,3.05
0.03,2.99,3.06
0.08,3.03,3.09
0.08,3.06,3.07
0.21,3.05,3.06
0.17,3.04,3.09
0.12,3.03,3.11
0.05,3.05,3.13
0.08,3.06,3.10
0.10,3.05,3.08
0.10,3.02,3.07
0.10,3.05,3.09
0.05,3.04,3.09
0.02,3.03,3.09
0.04,3.05,3.08
-0.06,3.08,3.10
-0.11,3.10,3.10
-0.04,3.12,3.08
0.15,3.10,3.02
0.33,3.10,3.00
0.46,3.12,3.02
0.37,3.09,3.06
0.26,3.06,3.10
0.15,3.04,3.10
0.15,3.06,3.10
0.20,3.06,3.10
0.19,3.07,3.04
0.20,3.08,3.03
0.24,3.08,3.05
0.26,3.09,3.08
0.17,3.09,3.10
0.15,3.09,3.10
0.16,3.09,3.10
0.14,3.09,3.10
0.07,3.10,3.12
-0.04,3.08,3.12
-0.12,3.08,3.11
-0.05,3.10,3.11
0.05,3.12,3.07
0.09,3.12,3.07
0.01,3.12,3.10
0.07,3.15,3.16
0.08,3.14,3.13
1.21,2.83,2.15
0.06,2.32,2.66
-1.10,2.12,2.93
-0.99,2.41,2.58
1.02,3.01,2.06
1.24,2.85,2.15
-0.10,2.30,2.78
-1.11,2.10,2.99
-0.84,2.46,2.61
1.08,3.03,2.13
1.24,2.84,2.18
0.11,2.29,2.80
-0.97,2.07,3.10
0.89,2.92,2.15
0.99,2.78,2.12
-0.57,2.21,2.76
-1.04,1.64,2.35
-0.93,1.83,2.08
0.90,2.37,1.67
1.12,2.23,1.75
-0.45,1.79,2.32
-1.06,1.77,2.38
-0.13,2.16,1.98
1.04,2.36,1.73
0.78,2.09,1.94
-0.47,1.67,2.35
-0.58,1.88,2.08
1.04,2.28,1.81
