,theta,x,y
255,0.0,0.0,0.0
256,-3.48,2.84,0.0
257,-8.32,10.35,-0.46
258,-9.1,19.89,-1.85
259,-6.39,29.7,-3.43
260,-5.81,39.72,-4.55
261,-5.23,49.46,-5.54
262,-4.84,59.35,-6.44
263,-5.23,68.97,-7.26
264,-5.42,78.72,-8.15
265,-4.84,88.47,-9.07
266,-5.03,98.51,-9.92
267,-4.65,108.4,-10.8
268,-4.65,118.31,-11.6
269,-3.87,128.49,-12.43
270,-3.68,138.26,-13.09
271,-3.68,148.17,-13.73
272,-4.26,157.95,-14.36
273,-3.87,167.29,-15.05
274,-3.87,176.91,-15.7
275,-3.29,186.97,-16.38
276,-3.87,196.74,-16.95
277,-3.87,206.66,-17.62
278,-3.48,216.85,-18.31
279,-3.68,227.19,-18.94
280,-3.87,237.53,-19.6
281,-3.87,247.72,-20.29
282,-3.48,257.64,-20.96
283,-3.87,267.83,-21.58
284,-3.68,277.89,-22.26
285,-3.29,288.08,-22.92
286,-3.87,297.86,-23.48
287,-2.71,307.77,-24.15
288,-3.68,318.12,-24.64
289,-3.68,328.6,-25.31
290,-3.29,338.51,-25.95
291,-3.68,348.43,-26.52
292,-4.07,358.06,-27.14
293,-3.87,368.11,-27.86
294,-4.07,378.17,-28.54
295,-3.29,388.08,-29.24
296,-3.68,397.71,-29.79
297,-4.26,407.48,-30.42
298,-3.68,417.53,-31.17
299,-3.1,427.59,-31.82
300,-3.48,437.51,-32.35
301,-4.07,447.28,-32.95
302,-4.26,456.76,-33.62
303,-3.87,466.39,-34.34
304,-3.48,475.87,-34.98
305,-3.1,486.07,-35.6
306,-4.07,495.57,-36.12
307,-2.9,505.48,-36.82
308,-3.48,515.26,-37.32
309,-4.07,525.03,-37.91
310,-3.68,534.66,-38.6
311,-5.03,544.15,-39.21
312,-4.07,554.18,-40.09
313,-4.84,563.81,-40.78
314,-4.84,573.43,-41.59
315,-4.26,583.18,-42.42
316,-4.84,593.51,-43.19
317,-4.07,603.41,-44.02
318,-5.03,613.46,-44.74
319,-4.84,623.78,-45.65
320,-4.26,634.11,-46.52
321,-4.26,644.3,-47.28
322,-4.45,654.63,-48.05
323,-4.45,664.53,-48.82
324,-4.45,674.15,-49.57
325,-4.45,684.62,-50.39
326,-4.65,694.67,-51.17
327,-4.07,704.71,-51.98
328,-3.68,714.62,-52.69
329,-4.65,723.83,-53.28
330,-3.87,734.29,-54.13
331,-3.87,744.77,-54.84
332,-5.03,754.97,-55.53
333,-3.87,764.86,-56.4
334,-5.03,774.77,-57.07
335,-4.65,784.95,-57.97
336,-4.45,795.0,-58.79
337,-4.07,804.62,-59.53
338,-3.87,814.67,-60.25
339,-4.45,824.44,-60.91
