,theta,x,y
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.19,1.28,0.0
5,0.39,9.37,0.03
6,0.58,20.01,0.1
7,0.58,31.08,0.21
8,-0.39,42.29,0.33
9,-0.77,53.36,0.25
10,-1.16,64.43,0.1
11,-2.71,75.49,-0.12
12,-2.71,83.72,-0.51
13,-3.29,88.68,-0.75
14,-3.68,98.88,-1.33
15,-4.07,109.93,-2.04
16,-5.03,120.83,-2.82
17,-5.81,131.57,-3.77
18,-6.78,142.16,-4.84
19,-6.78,153.15,-6.15
20,-6.58,164.0,-7.44
21,-6.39,174.01,-8.59
22,-6.0,184.45,-9.76
23,-6.0,195.18,-10.89
24,-5.81,206.04,-12.03
25,-5.42,216.77,-13.12
26,-4.84,227.65,-14.16
27,-3.68,238.4,-15.07
28,-3.48,249.02,-15.75
29,-3.48,259.5,-16.39
30,-3.29,267.58,-16.88
31,-3.29,272.11,-17.14
32,-3.48,281.89,-17.7
33,-3.29,292.8,-18.37
34,-3.68,303.56,-18.99
35,-3.48,314.47,-19.69
36,-3.48,325.52,-20.36
37,-3.48,336.42,-21.02
38,-3.48,347.19,-21.68
39,-3.68,358.38,-22.36
40,-3.48,369.57,-23.08
41,-3.29,380.19,-23.73
42,-2.13,390.96,-24.35
43,-0.97,402.31,-24.77
44,-0.19,410.82,-24.91
45,-0.58,415.36,-24.93
46,-0.19,425.58,-25.03
47,0.19,436.22,-25.07
48,0.0,446.87,-25.03
49,-0.19,457.23,-25.03
50,0.0,468.15,-25.07
51,-0.77,473.26,-25.07
52,-1.94,481.21,-25.17
53,-1.94,491.42,-25.52
54,-2.52,502.34,-25.89
55,-2.13,513.4,-26.38
56,-1.55,522.9,-26.73
57,-1.94,533.69,-27.02
58,-1.74,544.32,-27.38
59,-1.94,554.96,-27.7
60,-1.74,565.88,-28.07
61,-2.52,571.56,-28.25
62,-2.9,580.35,-28.63
63,-2.52,590.55,-29.15
64,-2.32,601.47,-29.63
65,-2.13,612.39,-30.07
66,-2.32,623.31,-30.48
67,-2.71,634.09,-30.92
68,-2.71,644.86,-31.43
69,-2.71,655.35,-31.92
70,-2.32,666.12,-32.43
71,-3.48,676.62,-32.86
72,-4.26,687.38,-33.51
73,-3.68,698.28,-34.32
74,-4.07,704.51,-34.73
75,-4.07,713.85,-35.39
76,-4.26,724.75,-36.16
77,-4.65,735.79,-36.99
78,-4.65,746.83,-37.88
79,-5.23,758.0,-38.79
80,-5.23,769.02,-39.8
81,-5.61,780.05,-40.81
82,-5.61,790.78,-41.86
83,-5.61,799.26,-42.7
84,-5.23,804.06,-43.17
