,theta,x,y
255,0.0,0.0,0.0
256,0.0,0.0,0.0
257,0.0,0.0,0.0
258,0.58,0.99,0.0
259,1.74,8.66,0.08
260,1.36,19.72,0.41
261,1.16,29.79,0.65
262,1.16,40.58,0.87
263,0.19,52.07,1.1
264,-0.77,63.28,1.14
265,-1.36,73.64,1.0
266,-3.1,84.28,0.75
267,-4.26,95.33,0.15
268,-5.23,105.95,-0.64
269,-6.39,116.41,-1.6
270,-6.97,122.47,-2.27
271,-8.13,131.21,-3.34
272,-9.29,141.6,-4.83
273,-9.29,152.25,-6.57
274,-8.91,162.89,-8.31
275,-8.52,173.27,-9.94
276,-8.52,183.93,-11.53
277,-8.52,194.6,-13.13
278,-8.13,205.27,-14.73
279,-8.13,215.94,-16.25
280,-7.94,226.34,-17.74
281,-7.55,236.46,-19.15
282,-6.0,247.15,-20.57
283,-5.03,258.02,-21.71
284,-3.87,268.76,-22.66
285,-3.48,279.24,-23.37
286,-2.32,290.01,-24.02
287,-1.74,294.12,-24.19
288,-1.16,298.23,-24.31
289,-0.77,308.16,-24.52
290,-0.77,318.95,-24.66
291,-0.97,329.59,-24.81
292,-1.55,340.52,-24.99
293,-1.16,351.58,-25.29
294,-1.36,362.79,-25.52
295,-1.16,373.72,-25.77
296,-0.77,384.78,-26.0
297,-0.97,395.71,-26.15
298,-0.77,406.64,-26.33
299,-0.39,412.03,-26.4
300,-1.55,421.4,-26.47
301,-2.71,431.89,-26.75
302,-3.29,442.53,-27.25
303,-3.29,453.58,-27.89
304,-3.29,464.34,-28.51
305,-2.9,475.11,-29.13
306,-2.52,485.88,-29.68
307,-1.74,496.09,-30.12
308,-2.32,501.62,-30.29
309,-2.71,510.42,-30.65
310,-2.32,521.19,-31.16
311,-2.71,531.68,-31.58
312,-2.32,542.46,-32.09
313,-2.13,553.09,-32.53
314,-2.71,564.01,-32.93
315,-2.52,574.64,-33.44
316,-2.9,585.42,-33.91
317,-2.71,593.5,-34.32
318,-3.29,597.89,-34.53
319,-4.65,607.67,-35.09
320,-5.23,618.28,-35.95
321,-5.42,629.16,-36.95
322,-5.23,639.19,-37.9
323,-5.03,649.79,-38.87
324,-4.84,661.24,-39.88
325,-4.65,672.13,-40.8
326,-4.26,682.6,-41.65
327,-4.45,693.49,-42.46
328,-4.65,704.67,-43.33
329,-4.65,715.7,-44.23
330,-4.45,726.88,-45.14
331,-4.45,737.63,-45.97
332,-4.45,748.67,-46.83
333,-4.07,757.16,-47.49
334,-4.84,761.97,-47.84
335,-5.23,772.44,-48.72
336,-5.23,783.18,-49.71
337,-5.03,794.34,-50.73
338,-5.42,805.37,-51.7
339,-5.23,816.25,-52.73
