,theta,x,y
340,0.0,0.0,0.0
341,-1.36,3.55,0.0
342,-3.29,12.06,-0.2
343,-2.71,21.84,-0.76
344,-1.94,31.76,-1.23
345,-2.32,41.4,-1.56
346,-1.94,51.05,-1.95
347,-1.94,61.26,-2.3
348,-2.52,71.05,-2.63
349,-2.32,80.83,-3.06
350,-2.32,90.75,-3.46
351,-1.94,100.96,-3.87
352,-1.36,111.03,-4.21
353,-1.55,121.11,-4.45
354,-1.16,131.04,-4.72
355,-0.97,140.83,-4.92
356,-0.77,150.62,-5.08
357,-1.36,160.41,-5.22
358,-1.16,170.2,-5.45
359,-0.58,179.99,-5.65
360,0.0,189.78,-5.75
361,-0.77,199.72,-5.75
362,-0.58,210.08,-5.89
363,0.19,220.29,-5.99
364,-0.58,230.79,-5.95
365,-0.39,240.87,-6.06
366,-0.97,250.95,-6.12
367,-0.39,261.02,-6.29
368,-0.39,271.24,-6.36
369,-0.39,281.17,-6.43
370,-0.39,291.39,-6.5
371,-0.77,301.61,-6.57
372,0.19,311.97,-6.71
373,-0.19,322.18,-6.67
374,-1.16,332.26,-6.71
375,0.0,342.19,-6.91
376,-0.77,351.28,-6.91
377,-0.39,361.21,-7.04
378,-0.77,371.71,-7.12
379,-0.58,381.22,-7.24
380,-0.19,390.87,-7.34
381,-0.77,400.94,-7.38
382,-0.77,411.16,-7.51
383,-0.77,421.09,-7.65
384,-0.39,431.03,-7.78
385,-0.58,440.68,-7.85
386,-0.77,450.19,-7.94
387,-0.97,459.98,-8.08
388,-0.39,470.05,-8.25
389,-0.39,479.7,-8.31
390,-0.58,489.49,-8.38
391,-0.77,499.14,-8.48
392,-0.58,509.22,-8.61
393,-1.36,519.15,-8.71
394,-0.77,528.94,-8.94
395,-2.32,538.31,-9.07
396,-1.55,548.23,-9.47
397,-1.94,558.16,-9.74
398,-1.74,568.23,-10.08
399,-1.36,577.88,-10.38
400,-2.52,588.1,-10.62
401,-1.16,598.16,-11.06
402,-2.13,608.52,-11.27
403,-1.94,618.87,-11.65
404,-2.13,628.94,-12.0
405,-1.55,639.3,-12.38
406,-1.55,649.51,-12.66
407,-1.94,659.44,-12.93
408,-2.13,669.79,-13.28
409,-2.32,679.86,-13.65
410,-2.13,689.93,-14.06
411,-0.77,700.28,-14.44
412,-1.94,710.22,-14.58
413,-1.94,719.58,-14.89
414,-1.16,730.07,-15.25
415,-0.39,740.57,-15.46
416,-2.13,750.65,-15.53
417,-1.36,760.58,-15.9
418,-1.36,770.79,-16.14
419,-1.55,780.87,-16.38
420,-1.55,790.8,-16.65
421,-0.97,800.58,-16.91
422,-0.77,810.66,-17.08
423,-0.97,820.73,-17.22
424,-1.16,830.24,-17.38
