ep,vl,vr,e
0.21,0.00,-0.02
-0.09,0.20,0.24
-0.24,0.52,0.58
-0.06,0.94,0.86
0.19,1.31,1.13
0.15,1.55,1.40
-0.20,1.70,1.68
-0.28,1.86,1.83
0.09,2.07,1.88
0.31,2.17,1.94
0.02,2.18,2.12
-0.36,2.18,2.27
-0.23,2.31,2.26
0.46,2.45,2.15
0.51,2.40,2.26
-0.40,2.28,2.51
-0.72,2.26,2.48
0.02,2.55,2.31
0.88,2.66,2.23
0.54,2.49,2.46
-0.83,2.27,2.73
-0.86,2.40,2.60
0.62,2.74,2.28
1.05,2.73,2.27
0.24,2.40,2.63
-1.01,2.22,2.83
-0.78,2.46,2.60
0.91,2.83,2.22
1.14,2.74,2.28
-0.22,2.31,2.70
-1.18,2.23,2.84
-0.45,2.54,2.47
1.15,2.86,2.20
1.08,2.68,2.40
-0.61,2.25,2.84
-1.14,2.24,2.83
-0.22,2.63,2.42
1.16,2.88,2.18
0.96,2.65,2.42
-0.65,2.24,2.84
-1.11,2.23,2.81
-0.04,2.66,2.39
1.08,2.87,2.19
0.87,2.62,2.41
-0.78,2.25,2.81
-1.04,2.30,2.75
0.15,2.72,2.38
1.07,2.84,2.18
0.81,2.57,2.43
-0.79,2.22,2.80
-1.04,2.25,2.72
-0.01,2.66,2.34
1.07,2.85,2.17
0.83,2.58,2.42
-0.91,2.24,2.79
-0.99,2.34,2.67
0.56,2.75,2.28
1.08,2.76,2.20
0.43,2.43,2.52
-0.94,2.16,2.80
-0.95,2.31,2.60
0.60,2.75,2.22
1.08,2.78,2.22
0.39,2.40,2.57
-1.01,2.16,2.82
-0.95,2.37,2.63
0.64,2.78,2.25
1.16,2.80,2.22
0.41,2.40,2.59
-0.09,2.40,2.44
-0.10,2.48,2.45
1.00,2.08,1.73
-0.44,1.66,2.12
-1.00,1.59,2.14
-0.04,1.93,1.79
1.04,2.17,1.61
0.72,1.89,1.85
-1.02,1.51,2.30
-1.08,1.71,2.12
0.47,2.15,1.70
1.02,2.26,1.70
0.15,1.87,2.04
-1.06,1.67,2.33
-0.77,1.96,2.00
0.66,2.29,1.60
