,Unnamed: 0,Unnamed: 0.1,theta,x,y
0,0,170,0.0,0.0,0.0
1,1,171,-2.32,2.26961047320188,0.04205115851363881
2,2,172,-5.42,9.6439032199208,-0.12137003255025759
3,3,173,-3.68,19.69977888138989,-0.8852186308167121
4,4,174,-3.48,30.330553336541094,-1.3683692115931143
5,5,175,-3.29,40.10999167058979,-1.7872795487045132
6,6,176,-2.71,49.89868729908408,-2.1660115023299165
7,7,177,-2.71,60.10582887738615,-2.456976793209998
8,8,178,-2.13,69.90285556335436,-2.745538943234825
9,9,179,-2.13,79.54787026764116,-2.9268986799225782
10,10,180,-1.94,89.33286094824876,-3.105664953089665
11,11,181,-2.13,99.26745539441146,-3.261655947295923
12,12,182,-2.13,108.92228313532684,-3.432832152566426
13,13,183,-2.71,118.7074590633288,-3.6215967097564294
14,14,184,-1.94,128.9245989256538,-3.912376753242177
15,15,185,-2.32,138.85919337181647,-4.068367747448436
16,16,186,-1.94,148.6447397946071,-4.277128872684271
17,17,187,-1.94,158.29919704073382,-4.428308509908943
18,18,188,-0.97,167.80349477912245,-4.5722685740256965
19,19,189,-1.16,177.59496404326063,-4.56088220336305
20,20,190,-0.97,187.66694100222352,-4.574303757727823
21,21,191,-1.36,197.31824904264653,-4.555512566562928
22,22,192,-0.97,206.97085381482992,-4.60670936355844
23,23,193,-1.16,216.48218587893217,-4.590511635914208
24,24,194,-0.19,226.8442983219539,-4.6085592998662355
25,25,195,-0.97,236.7733353462866,-4.464601773385017
26,26,196,-0.77,247.13470679973096,-4.442656301245379
27,27,197,-0.58,257.2055722743278,-4.396088151472656
28,28,198,-0.77,267.2856950433703,-4.309341618213938
29,29,199,0.0,277.5065347783108,-4.259994757526218
30,30,200,-0.77,287.4348308130662,-4.076044094953339
31,31,201,-1.16,297.3655350639479,-4.022071124678365
32,32,202,-0.19,307.7276475069697,-4.040118788630389
33,33,203,-0.77,317.80665879164604,-3.893382551234176
34,34,204,-0.77,328.3074504792283,-3.8388487635051254
35,35,205,-0.77,338.8082421668105,-3.7843149757760752
36,36,206,-0.19,349.1690578780719,-3.732374651567688
37,37,207,-0.77,359.2378856313311,-3.575825377542893
38,38,208,-0.97,368.7486619532504,-3.529632797829915
39,39,209,-0.39,378.8300814540531,-3.5128742527316055
40,40,210,-0.77,388.7596742205688,-3.398911578319136
41,41,211,-0.97,398.5504024951297,-3.347532071564829
42,42,212,-0.77,408.6318219959324,-3.330773526466521
43,43,213,-0.97,418.70268747052927,-3.284205376693797
44,44,214,-0.58,428.6341327109883,-3.270225542510488
45,45,215,-0.97,438.8542314563515,-3.180885545731104
46,46,216,-0.97,448.78567669681047,-3.166905711547794
47,47,217,-0.77,458.5769607135544,-3.1455210568622336
48,48,218,-0.77,467.94776105915287,-3.101921940669917
49,49,219,-0.19,477.7384893337137,-3.05054243391561
50,50,220,-0.77,487.5275503817256,-2.9091783709550603
51,51,221,-0.58,497.03814145625046,-2.852987507219166
52,52,222,-0.19,506.978288248972,-2.768834437481112
53,53,223,-0.19,516.6273733206631,-2.6300638380412247
54,54,224,0.39,526.6962010739222,-2.47351456401643
55,55,225,-0.58,536.773174637261,-2.2167972023681437
56,56,226,0.39,546.8434843696749,-2.140234200526669
57,57,227,0.0,556.7804819566928,-1.8861103023990493
58,58,228,-0.39,566.1388758021419,-1.7127187413031641
59,59,229,-0.19,575.3684034396592,-1.601725100471104
60,60,230,-1.16,584.8773272876352,-1.4555496805289683
61,61,231,-0.77,595.0894654703133,-1.4763760553959906
62,62,232,-0.97,604.8801937448741,-1.4249965486416838
63,63,233,-0.77,614.6716630090121,-1.4136101779790402
64,64,234,-0.97,624.4723895675961,-1.3620454238303954
65,65,235,-0.58,634.9739222447556,-1.3475047721930076
66,66,236,-0.97,645.4739729427605,-1.2529778483722933
67,67,237,-0.97,655.6855553832554,-1.2438093711705709
68,68,238,-1.55,665.4768393999994,-1.2224247164850088
69,69,239,-0.77,675.4201353984246,-1.3082424751365223
70,70,240,-0.19,685.770952825663,-1.2564873983224703
71,71,241,-0.77,696.1299160629811,-1.1045642338849275
72,72,242,-0.97,706.2105945742067,-1.0478125526949553
73,73,243,-0.39,716.0020638383447,-1.03642618203231
74,74,244,-1.36,726.3615828178458,-0.9144978696635121
75,75,245,-0.19,736.8644122267658,-0.969945206186534
76,76,246,-0.58,747.3631661930103,-0.8054302942054117
77,77,247,-0.39,756.5832512886876,-0.7246167528364326
78,78,248,-1.16,766.2328921025618,-0.6158410054652955
79,79,249,0.19,776.8851400296423,-0.6385147790045719
80,80,250,0.58,787.3825972641265,-0.40401187886303813
81,81,251,-1.55,797.4490168012593,-0.11748491254033769
82,82,252,-0.19,807.5322887760055,-0.20070920767118677
83,83,253,-0.77,817.6011165292647,-0.04415993364638914
84,84,254,-0.77,827.5420043115636,0.0
