,theta,x,y
340,0.0,0.0,0.0
341,0.0,0.0,0.0
342,0.77,0.84,0.0
343,4.02,4.35,0.05
344,3.06,12.9,0.65
345,-0.0,24.39,1.26
346,-2.68,34.5,1.26
347,-5.17,43.9,0.82
348,-5.75,51.59,0.13
349,-3.26,57.32,-0.45
350,1.34,61.8,-0.7
351,6.13,65.31,-0.62
352,9.19,68.94,-0.23
353,7.28,76.7,1.02
354,2.49,85.48,2.14
355,-1.92,94.6,2.54
356,-4.79,102.59,2.27
357,-4.02,110.15,1.64
358,-2.68,116.45,1.2
359,-0.19,123.04,0.89
360,4.98,127.12,0.87
361,9.19,130.19,1.14
362,7.47,137.26,2.29
363,2.68,145.48,3.36
364,-1.34,154.03,3.76
365,-4.21,162.03,3.58
366,-4.6,169.59,3.02
367,-4.02,175.61,2.54
368,-2.3,181.91,2.09
369,-0.57,188.23,1.84
370,1.34,195.25,1.77
371,2.68,202.13,1.93
372,3.83,208.86,2.25
373,3.06,215.58,2.7
374,0.96,222.17,3.05
375,-1.34,228.35,3.15
376,-3.26,235.09,2.99
377,-3.26,241.54,2.63
378,-2.68,248.12,2.25
379,-0.19,254.72,1.94
380,1.72,261.74,1.92
381,2.87,268.47,2.12
382,2.11,275.48,2.48
383,1.15,283.2,2.76
384,0.19,290.36,2.9
385,-0.57,297.1,2.93
386,-0.38,303.42,2.86
387,-0.0,310.16,2.82
388,0.57,316.19,2.82
389,1.34,323.21,2.89
390,1.92,329.53,3.04
391,0.96,336.41,3.27
392,0.38,343.01,3.38
393,-0.19,349.32,3.42
394,0.96,355.5,3.4
395,1.34,363.08,3.52
396,1.53,370.24,3.69
397,1.34,377.12,3.88
398,1.15,384.0,4.04
399,1.15,390.17,4.16
400,1.34,396.21,4.28
401,0.77,403.09,4.44
402,1.53,410.39,4.54
403,1.34,416.98,4.72
404,1.15,424.42,4.89
405,0.96,431.3,5.03
406,0.19,438.04,5.14
407,0.38,444.64,5.16
408,0.57,450.68,5.2
409,1.53,456.71,5.26
410,2.49,463.59,5.45
411,2.87,470.33,5.74
412,1.92,476.92,6.07
413,1.53,483.65,6.3
414,1.15,490.11,6.47
415,0.96,496.71,6.6
416,1.15,503.58,6.72
417,1.53,510.6,6.86
418,1.53,517.34,7.04
419,0.77,524.08,7.22
420,0.57,530.4,7.3
421,-0.38,536.99,7.37
422,-0.19,543.87,7.32
423,0.57,550.05,7.3
424,2.3,556.65,7.37
