,theta,x,y
170,0.0,0.0,0.0
171,0.19,0.14,0.0
172,0.0,0.28,0.0
173,0.57,0.7,0.0
174,0.77,7.58,0.07
175,0.0,18.53,0.22
176,-0.77,29.2,0.22
177,-1.15,39.87,0.07
178,-1.53,48.58,-0.1
179,-1.34,56.3,-0.31
180,-1.53,62.89,-0.46
181,-0.96,70.33,-0.66
182,-0.96,77.35,-0.78
183,-0.77,84.79,-0.9
184,-1.15,91.81,-1.0
185,-1.34,98.97,-1.14
186,-1.53,105.85,-1.3
187,-1.34,112.73,-1.49
188,-2.3,119.6,-1.65
189,-3.06,127.46,-1.96
190,-1.72,134.33,-2.33
191,-0.96,141.35,-2.54
192,-2.3,147.95,-2.65
193,-3.06,156.08,-2.98
194,-3.45,164.22,-3.41
195,-3.26,172.2,-3.89
196,-2.3,179.35,-4.3
197,-2.11,186.51,-4.59
198,-2.68,192.82,-4.82
199,-3.26,200.26,-5.17
200,-4.21,207.4,-5.58
201,-3.64,213.99,-6.06
202,-3.83,220.57,-6.48
203,-3.83,227.58,-6.95
204,-2.49,233.88,-7.37
205,-1.72,240.33,-7.65
206,-1.34,246.51,-7.84
207,-0.38,252.26,-7.97
208,-0.0,258.44,-8.01
209,-0.0,264.34,-8.01
210,0.19,270.09,-8.01
211,0.38,276.97,-7.99
212,0.19,284.14,-7.94
213,-0.19,292.28,-7.91
214,0.38,300.28,-7.94
215,0.57,307.72,-7.89
216,0.19,315.3,-7.82
217,-0.0,321.9,-7.79
218,-0.0,328.36,-7.79
219,0.19,334.12,-7.79
220,0.96,340.3,-7.77
221,0.77,346.61,-7.67
222,1.34,352.65,-7.59
223,1.15,359.25,-7.43
224,0.77,365.99,-7.3
225,0.57,373.43,-7.2
226,0.57,381.01,-7.12
227,-0.19,388.03,-7.05
228,-0.38,395.19,-7.08
229,0.19,402.07,-7.12
230,-0.0,408.95,-7.1
231,-0.96,415.55,-7.1
232,-1.72,421.44,-7.2
233,-1.72,427.62,-7.38
234,-1.15,435.34,-7.61
235,-1.34,443.06,-7.77
236,-1.15,449.94,-7.93
237,-1.15,456.96,-8.07
238,-1.72,463.55,-8.2
239,-1.92,470.43,-8.41
240,-1.92,476.89,-8.63
241,-1.92,483.34,-8.84
242,-2.49,489.38,-9.04
243,-2.49,495.27,-9.3
244,-2.68,501.02,-9.55
245,-2.49,507.05,-9.83
246,-2.3,514.2,-10.14
247,-2.49,521.92,-10.45
248,-3.64,530.05,-10.81
249,-3.45,537.76,-11.3
250,-3.45,544.77,-11.72
251,-3.64,551.08,-12.1
252,-3.45,557.66,-12.52
253,-3.64,563.13,-12.85
254,-3.64,569.57,-13.26
