,theta,x,y
170,0.0,0.0,0.0
171,0.0,0.0,0.0
172,1.53,1.12,0.0
173,5.55,4.35,0.09
174,9.58,11.2,0.75
175,8.04,22.0,2.57
176,4.41,32.98,4.13
177,1.34,42.5,4.86
178,-1.34,50.64,5.05
179,-2.3,58.08,4.88
180,-0.77,63.41,4.66
181,3.64,66.64,4.62
182,8.43,70.14,4.84
183,11.3,74.73,5.52
184,8.24,83.54,7.28
185,4.41,92.71,8.61
186,-0.38,102.09,9.33
187,-3.83,110.23,9.28
188,-3.64,116.82,8.84
189,-1.92,122.28,8.49
190,0.57,127.48,8.32
191,5.36,131.55,8.36
192,8.81,137.42,8.91
193,7.47,145.6,10.18
194,4.79,153.96,11.27
195,0.96,161.23,11.88
196,-1.34,168.53,12.0
197,-1.72,175.83,11.83
198,-0.96,182.29,11.64
199,0.77,188.61,11.53
200,2.3,195.62,11.63
201,4.21,202.64,11.91
202,5.75,208.8,12.36
203,5.17,215.37,13.02
204,3.45,221.94,13.62
205,1.72,228.25,14.0
206,0.57,234.98,14.2
207,0.0,241.02,14.26
208,0.19,247.62,14.26
209,1.72,254.64,14.28
210,2.3,261.8,14.5
211,3.26,268.39,14.76
212,3.45,275.26,15.16
213,3.45,281.99,15.56
214,2.87,288.57,15.96
215,2.3,296.29,16.34
216,2.68,303.58,16.64
217,2.68,310.31,16.95
218,2.49,316.91,17.26
219,3.06,322.94,17.52
220,3.45,329.11,17.85
221,3.45,335.27,18.23
222,3.26,342.42,18.66
223,3.45,349.57,19.06
224,3.83,356.86,19.5
225,3.26,363.16,19.92
226,3.64,369.33,20.27
227,3.64,376.34,20.72
228,3.83,383.76,21.19
229,4.02,390.91,21.67
230,4.02,398.19,22.18
231,3.64,405.19,22.68
232,3.45,411.78,23.09
233,2.87,418.65,23.51
234,1.53,424.68,23.81
235,1.72,430.99,23.98
236,1.53,438.15,24.2
237,1.92,444.89,24.38
238,2.68,451.62,24.6
239,4.02,458.21,24.91
240,4.41,464.94,25.38
241,5.36,471.52,25.89
242,4.41,478.09,26.51
243,3.64,484.81,27.02
244,2.87,490.97,27.42
245,3.06,497.56,27.75
246,2.3,504.29,28.11
247,2.11,510.89,28.37
248,1.92,518.04,28.63
249,1.92,525.34,28.88
250,2.11,532.22,29.11
251,2.11,538.67,29.35
252,2.11,545.12,29.58
253,2.3,551.44,29.82
254,3.45,558.17,30.09
