ep,vl,vr,e
0.90,0.00,0.12
0.80,0.06,0.32
0.43,0.25,0.67
-0.22,0.54,1.10
-0.56,0.91,1.40
-0.45,1.31,1.56
0.03,1.67,1.65
0.42,1.87,1.74
0.34,1.98,1.97
-0.00,2.10,2.20
-0.27,2.02,2.12
-0.26,2.14,2.17
-0.08,2.29,2.20
0.16,2.39,2.24
0.22,2.43,2.33
0.13,2.43,2.36
-0.06,2.42,2.43
-0.06,2.46,2.45
0.04,2.47,2.44
0.18,2.49,2.49
0.18,2.51,2.51
0.20,2.49,2.51
0.10,2.47,2.53
0.01,2.46,2.56
0.09,2.49,2.55
0.04,2.45,2.50
-0.05,2.44,2.50
-0.15,2.47,2.52
-0.14,2.46,2.46
0.07,2.49,2.44
0.26,2.49,2.42
0.30,2.49,2.43
0.12,2.45,2.51
-0.15,2.40,2.54
-0.24,2.42,2.56
-0.11,2.50,2.50
0.19,2.56,2.48
0.32,2.59,2.49
0.35,2.51,2.47
0.06,2.49,2.54
-0.16,2.37,2.45
-0.15,2.42,2.46
0.11,2.47,2.43
0.12,2.50,2.46
0.06,2.46,2.45
0.04,2.49,2.46
0.05,2.49,2.47
0.09,2.47,2.43
0.17,2.46,2.43
0.17,2.47,2.44
0.13,2.45,2.45
0.12,2.48,2.48
0.05,2.49,2.51
0.10,2.49,2.48
0.06,2.51,2.53
0.02,2.49,2.52
0.04,2.53,2.52
-0.06,2.50,2.51
-0.14,2.52,2.51
-0.00,2.54,2.49
0.16,2.57,2.49
0.14,2.58,2.53
-0.01,2.54,2.59
-0.02,2.55,2.59
-0.00,2.56,2.55
0.08,2.55,2.54
0.15,2.56,2.53
0.19,2.55,2.55
0.05,2.54,2.56
0.02,2.48,2.45
0.15,2.41,2.39
1.13,2.39,1.76
0.40,1.95,2.07
-1.04,1.64,2.35
-0.93,1.83,2.08
0.90,2.37,1.67
1.12,2.23,1.75
-0.45,1.79,2.32
-1.06,1.77,2.38
-0.13,2.16,1.98
1.04,2.36,1.73
0.78,2.09,1.94
-0.47,1.67,2.35
-0.58,1.88,2.08
1.04,2.28,1.81
