,theta,x,y
255,0.0,0.0,0.0
256,0.0,0.0,0.0
257,0.0,0.0,0.0
258,0.19,0.14,0.0
259,2.52,2.13,0.01
260,3.1,8.51,0.29
261,4.07,15.74,0.68
262,8.71,19.13,0.92
263,8.71,28.11,2.3
264,7.94,41.3,4.32
265,4.65,50.43,5.59
266,4.07,57.65,6.18
267,3.1,66.0,6.77
268,1.55,75.92,7.31
269,0.19,85.14,7.56
270,-0.39,93.51,7.58
271,-1.94,102.88,7.52
272,-3.48,111.39,7.23
273,-4.65,120.46,6.68
274,-5.42,129.23,5.97
275,-6.39,138.41,5.1
276,-7.74,147.01,4.13
277,-9.68,155.45,2.99
278,-11.23,165.24,1.32
279,-12.58,174.85,-0.59
280,-14.13,184.27,-2.69
281,-16.65,193.49,-5.02
282,-18.97,201.64,-7.45
283,-20.72,209.56,-10.18
284,-22.84,218.46,-13.54
285,-25.56,227.61,-17.4
286,-28.27,235.81,-21.32
287,-31.17,243.43,-25.41
288,-33.49,251.44,-30.26
289,-36.01,259.61,-35.67
290,-38.53,266.84,-40.92
291,-41.62,272.84,-45.7
292,-44.14,278.89,-51.07
293,-46.46,285.4,-57.39
294,-48.79,292.44,-64.8
295,-51.5,298.61,-71.85
296,-54.21,303.91,-78.51
297,-56.92,309.39,-86.11
298,-60.21,314.27,-93.6
299,-63.31,318.5,-100.99
300,-66.02,322.45,-108.85
301,-67.95,326.15,-117.15
302,-69.5,329.56,-125.57
303,-72.02,333.48,-136.07
304,-75.12,336.81,-146.33
305,-78.21,339.14,-155.11
306,-81.89,340.8,-163.03
307,-85.18,341.94,-171.03
308,-87.89,342.68,-179.8
309,-90.8,343.0,-188.74
310,-93.9,342.88,-197.82
311,-96.41,342.29,-206.46
312,-99.32,341.23,-215.91
313,-102.8,339.8,-224.59
314,-106.09,338.01,-232.48
315,-108.8,335.81,-240.11
316,-110.93,333.02,-248.31
317,-113.26,329.57,-257.32
318,-115.97,325.98,-265.66
319,-118.87,321.82,-274.21
320,-121.97,318.12,-280.92
321,-124.29,313.76,-287.91
322,-127.0,308.32,-295.88
323,-129.71,302.52,-303.59
324,-132.42,296.35,-311.01
325,-135.33,289.94,-318.03
326,-137.46,282.97,-324.91
327,-139.97,275.97,-331.34
328,-143.07,269.01,-337.18
329,-145.78,261.75,-342.64
330,-148.69,254.36,-347.67
331,-152.94,247.81,-351.65
332,-155.65,246.04,-352.56
333,-157.01,242.81,-354.02
334,-159.33,235.23,-357.23
335,-161.66,227.8,-360.04
336,-164.17,220.66,-362.41
337,-166.5,212.46,-364.73
338,-168.63,204.05,-366.75
339,-170.56,195.7,-368.43
