,theta,x,y
255,0.0,0.0,0.0
256,0.0,0.0,0.0
257,0.0,0.0,0.0
258,0.0,0.0,0.0
259,0.0,0.0,0.0
260,0.0,0.0,0.0
261,0.39,3.41,0.0
262,0.77,12.49,0.06
263,1.55,23.27,0.21
264,1.74,34.2,0.5
265,1.36,44.69,0.82
266,0.0,54.77,1.06
267,0.19,57.18,1.06
268,0.19,58.6,1.06
269,-0.77,65.84,1.09
270,-1.16,66.97,1.07
271,-1.36,76.19,0.89
272,-1.74,86.98,0.63
273,-1.16,97.62,0.31
274,0.19,108.54,0.09
275,0.58,117.06,0.12
276,0.58,117.06,0.12
277,0.97,121.03,0.16
278,0.97,124.44,0.21
279,0.58,129.54,0.3
280,-0.19,140.04,0.41
281,-0.97,151.4,0.37
282,-0.39,162.32,0.18
283,-0.0,166.3,0.16
284,0.77,169.99,0.16
285,1.94,179.92,0.29
286,1.55,183.61,0.42
287,1.55,187.58,0.52
288,-0.39,195.24,0.73
289,-0.58,196.52,0.72
290,-1.55,205.74,0.63
291,-1.36,216.38,0.34
292,-0.58,227.45,0.08
293,0.19,235.4,-0.0
294,-0.0,236.67,0.0
295,-0.58,244.48,0.0
296,-0.77,248.31,-0.04
297,-1.16,252.28,-0.09
298,-1.94,262.22,-0.29
299,-2.9,272.85,-0.65
300,-2.71,276.68,-0.85
301,-1.74,280.22,-1.01
302,-1.74,290.15,-1.32
303,-1.55,300.79,-1.64
304,-1.36,304.91,-1.75
305,-1.94,308.74,-1.84
306,-2.13,319.09,-2.19
307,-1.55,329.59,-2.58
308,-1.55,333.56,-2.69
309,-1.16,337.81,-2.8
310,-1.36,347.89,-3.01
311,-1.36,355.83,-3.2
312,-0.77,356.54,-3.21
313,-0.77,365.06,-3.33
314,-0.77,375.27,-3.47
315,-0.77,385.49,-3.6
316,-0.77,389.18,-3.65
317,0.97,391.59,-3.69
318,-0.0,401.38,-3.52
319,-0.0,411.89,-3.52
320,-0.0,415.58,-3.52
321,-0.39,419.26,-3.52
322,0.19,428.77,-3.59
323,-0.0,436.86,-3.56
324,-0.0,438.28,-3.56
325,-0.97,446.65,-3.56
326,-0.97,457.44,-3.74
327,-0.97,461.41,-3.81
328,-1.36,465.38,-3.87
329,-1.94,475.46,-4.11
330,-1.74,486.38,-4.48
331,-2.13,490.35,-4.6
332,-1.94,493.9,-4.73
333,-1.74,503.97,-5.08
334,-1.55,512.34,-5.33
335,-1.16,513.47,-5.36
336,-1.36,522.41,-5.54
337,-0.97,533.19,-5.8
338,-1.16,537.31,-5.87
339,-1.55,541.28,-5.95
