,theta,x,y
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,-0.58,3.55,0.0
7,-2.52,12.63,-0.09
8,-3.29,23.41,-0.57
9,-3.48,34.6,-1.21
10,-3.29,45.51,-1.87
11,-2.71,56.42,-2.5
12,-1.55,63.79,-2.85
13,-1.55,63.79,-2.85
14,-0.77,68.04,-2.96
15,-0.58,75.85,-3.07
16,-0.39,77.12,-3.08
17,0.19,86.35,-3.15
18,0.0,97.28,-3.11
19,0.58,107.64,-3.11
20,1.16,111.75,-3.07
21,0.97,115.58,-2.99
22,1.16,122.82,-2.87
23,0.97,127.36,-2.78
24,0.97,137.58,-2.6
25,0.58,141.27,-2.54
26,0.19,145.52,-2.5
27,-1.16,156.17,-2.46
28,-0.97,164.54,-2.63
29,-0.77,165.53,-2.65
30,-0.39,174.33,-2.77
31,-1.16,185.11,-2.84
32,-1.74,188.95,-2.92
33,-2.13,193.77,-3.06
34,-3.1,204.41,-3.46
35,-3.1,212.34,-3.89
36,-3.68,215.88,-4.08
37,-4.07,225.8,-4.72
38,-3.87,236.98,-5.51
39,-3.87,241.23,-5.8
40,-3.87,244.77,-6.04
41,-3.68,254.82,-6.72
42,-3.48,258.64,-6.97
43,-2.71,262.33,-7.19
44,-2.71,272.25,-7.66
45,-2.9,283.17,-8.18
46,-3.1,286.99,-8.37
47,-3.48,290.68,-8.57
48,-3.48,300.88,-9.19
49,-3.1,311.64,-9.85
50,-3.48,319.29,-10.26
51,-3.87,324.11,-10.55
52,-3.68,334.45,-11.25
53,-3.87,338.55,-11.52
54,-3.87,342.24,-11.77
55,-3.29,352.29,-12.45
56,-2.13,363.06,-13.07
57,-1.55,367.17,-13.22
58,-1.16,371.14,-13.33
59,-1.16,381.07,-13.53
60,-1.36,388.88,-13.69
61,-0.97,389.73,-13.71
62,0.19,398.53,-13.86
63,0.19,409.6,-13.82
64,0.39,413.43,-13.81
65,0.58,417.26,-13.78
66,0.97,426.91,-13.68
67,1.16,435.28,-13.54
68,1.94,436.42,-13.52
69,1.36,445.35,-13.21
70,1.55,453.44,-13.02
71,1.36,458.12,-12.9
72,1.74,468.34,-12.66
73,1.74,472.02,-12.54
74,1.74,475.71,-12.43
75,0.58,485.93,-12.12
76,-0.19,494.16,-12.04
77,-0.39,499.12,-12.05
78,0.0,509.34,-12.12
79,-0.19,512.6,-12.12
80,-0.19,516.29,-12.14
81,-0.19,526.51,-12.17
82,-0.19,535.03,-12.2
83,-0.39,536.3,-12.2
84,-1.16,545.39,-12.26
