,theta,x,y
340,0.0,0.0,0.0
341,0.0,0.0,0.0
342,0.0,0.0,0.0
343,0.0,0.0,0.0
344,0.0,0.0,0.0
345,0.0,0.0,0.0
346,0.0,0.0,0.0
347,0.19,2.98,0.0
348,-0.77,11.92,0.03
349,-1.55,22.71,-0.12
350,-1.74,33.63,-0.41
351,-1.74,44.41,-0.74
352,-2.13,54.62,-1.05
353,-1.74,58.03,-1.18
354,-1.74,58.03,-1.18
355,-1.36,62.28,-1.31
356,-1.55,66.11,-1.4
357,-1.55,70.94,-1.53
358,-1.94,81.15,-1.8
359,-1.36,92.07,-2.17
360,-1.16,103.0,-2.43
361,0.0,113.78,-2.65
362,0.19,117.33,-2.65
363,-0.19,117.9,-2.65
364,-0.97,126.41,-2.68
365,-2.32,133.93,-2.8
366,-2.71,135.35,-2.86
367,-4.45,145.13,-3.32
368,-5.42,156.31,-4.19
369,-5.03,167.05,-5.21
370,-3.87,171.29,-5.59
371,-4.45,175.39,-5.86
372,-3.68,178.79,-6.13
373,-3.68,182.75,-6.38
374,-4.45,192.67,-7.02
375,-6.0,201.16,-7.68
376,-6.78,204.83,-8.07
377,-6.97,214.83,-9.26
378,-7.36,225.54,-10.57
379,-7.16,233.28,-11.57
380,-7.16,234.41,-11.71
381,-7.16,243.42,-12.84
382,-6.97,250.88,-13.78
383,-6.78,251.87,-13.9
384,-6.97,260.46,-14.92
385,-6.97,271.17,-16.23
386,-6.2,279.06,-17.19
387,-5.81,280.19,-17.31
388,-6.0,288.8,-18.19
389,-5.81,299.67,-19.33
390,-6.0,307.71,-20.15
391,-5.42,308.7,-20.26
392,-5.81,317.46,-21.09
393,-5.81,327.91,-22.15
394,-5.23,338.22,-23.2
395,-4.65,342.31,-23.57
396,-4.07,346.42,-23.91
397,-3.48,356.47,-24.62
398,-3.29,360.58,-24.87
399,-2.9,364.26,-25.08
400,-2.9,374.18,-25.59
401,-2.71,381.69,-25.97
402,-2.52,382.97,-26.03
403,-0.97,391.76,-26.41
404,-1.16,400.13,-26.56
405,-1.16,401.27,-26.58
406,-1.16,410.06,-26.76
407,-1.16,420.85,-26.98
408,-1.16,424.82,-27.06
409,-0.58,428.65,-27.13
410,-1.16,438.73,-27.24
411,-1.36,446.81,-27.4
412,-1.16,451.5,-27.51
413,-1.74,461.29,-27.71
414,-1.94,465.4,-27.83
415,-1.94,469.37,-27.97
416,-2.32,479.87,-28.32
417,-2.13,483.7,-28.48
418,-1.36,486.82,-28.59
419,-1.94,496.89,-28.83
420,-2.71,507.67,-29.2
421,-2.32,511.92,-29.4
422,-2.52,515.75,-29.55
423,-3.29,525.67,-29.99
424,-3.48,536.58,-30.62
