,theta,x,y
255,0.0,0.0,0.0
256,0.0,0.0,0.0
257,0.96,0.98,0.0
258,4.41,3.79,0.05
259,2.87,12.19,0.69
260,-0.19,23.41,1.26
261,-2.87,33.8,1.22
262,-4.41,43.33,0.74
263,-4.02,51.45,0.12
264,-2.11,57.34,-0.3
265,2.3,61.41,-0.45
266,7.09,64.91,-0.3
267,11.11,68.12,0.09
268,9.19,75.28,1.5
269,4.6,84.43,2.98
270,-0.19,94.37,3.78
271,-4.41,102.51,3.75
272,-5.17,109.51,3.21
273,-4.02,116.22,2.61
274,-1.53,121.96,2.2
275,3.45,125.89,2.1
276,8.24,129.4,2.31
277,8.04,135.65,3.21
278,4.6,143.99,4.39
279,0.19,153.09,5.12
280,-3.64,160.95,5.15
281,-4.79,168.8,4.65
282,-4.41,175.23,4.11
283,-2.49,181.67,3.62
284,2.3,186.58,3.4
285,8.04,190.79,3.57
286,8.62,196.77,4.42
287,5.17,204.82,5.64
288,-0.0,213.07,6.38
289,-4.02,220.51,6.38
290,-5.94,228.08,5.85
291,-5.55,234.78,5.15
292,-3.45,241.63,4.49
293,-0.57,248.5,4.07
294,2.3,254.53,4.01
295,3.45,260.71,4.26
296,3.64,267.01,4.64
297,1.92,273.88,5.08
298,-0.0,281.18,5.32
299,-0.77,288.2,5.32
300,-0.0,295.22,5.23
301,0.77,301.67,5.23
302,1.34,308.55,5.32
303,2.3,315.15,5.48
304,1.92,321.89,5.75
305,1.15,328.62,5.97
306,0.38,335.36,6.11
307,0.96,342.24,6.15
308,1.34,349.54,6.27
309,1.53,356.14,6.43
310,1.72,362.45,6.6
311,1.92,369.61,6.81
312,1.72,377.05,7.06
313,1.34,384.35,7.28
314,1.53,391.78,7.46
315,1.72,398.1,7.62
316,2.49,404.56,7.82
317,1.72,411.01,8.1
318,0.57,417.18,8.29
319,-0.38,423.5,8.35
320,-0.77,430.24,8.3
321,-0.77,436.7,8.22
322,0.57,443.86,8.12
323,1.92,451.3,8.2
324,3.06,457.19,8.39
325,4.02,464.06,8.76
326,2.87,470.51,9.21
327,1.34,477.8,9.58
328,0.38,484.68,9.74
329,0.38,491.42,9.79
330,0.96,498.02,9.83
331,1.72,504.19,9.93
332,2.3,510.79,10.13
333,2.11,517.1,10.39
334,1.34,523.56,10.62
335,0.77,530.15,10.78
336,0.38,536.89,10.87
337,0.57,543.77,10.91
338,1.34,551.35,10.99
339,1.34,557.53,11.13
