,theta,x,y
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.38,0.56,0.0
88,2.87,3.23,0.02
89,2.11,12.2,0.47
90,1.34,23.71,0.89
91,-0.38,34.52,1.14
92,-1.92,44.35,1.08
93,-1.72,51.78,0.83
94,0.38,57.82,0.65
95,4.41,61.89,0.68
96,8.81,65.11,0.92
97,9.96,69.83,1.65
98,7.09,77.71,3.04
99,2.49,86.35,4.11
100,-2.11,94.76,4.48
101,-4.21,102.2,4.21
102,-4.41,109.06,3.7
103,-2.3,115.36,3.21
104,0.77,121.82,2.96
105,3.64,128.13,3.04
106,5.17,134.02,3.41
107,5.55,140.45,4.0
108,4.21,147.3,4.66
109,2.68,154.86,5.22
110,0.38,162.15,5.56
111,-0.38,169.17,5.61
112,-0.19,175.21,5.57
113,0.57,181.95,5.55
114,1.72,188.69,5.61
115,1.92,195.0,5.8
116,1.53,201.46,6.02
117,0.57,207.78,6.19
118,0.38,214.66,6.26
119,0.38,221.96,6.31
120,0.57,228.84,6.35
121,0.77,235.15,6.42
122,1.92,241.89,6.51
123,2.11,249.05,6.74
124,2.3,255.93,7.0
125,2.49,263.08,7.28
126,1.92,269.67,7.57
127,1.53,276.13,7.79
128,2.11,282.72,7.96
129,2.49,289.46,8.21
130,2.3,296.05,8.5
131,1.92,303.07,8.78
132,1.72,309.66,9.0
133,2.11,316.68,9.21
134,2.3,324.12,9.49
135,1.72,330.43,9.74
136,1.72,336.32,9.92
137,2.3,342.92,10.11
138,2.3,349.93,10.4
139,2.68,356.95,10.68
140,2.68,364.52,11.03
141,2.49,371.4,11.35
142,2.68,377.43,11.62
143,2.49,383.74,11.91
144,1.92,390.05,12.19
145,1.72,396.65,12.41
146,1.34,403.38,12.61
147,0.77,409.98,12.76
148,1.72,416.86,12.86
149,2.49,423.88,13.07
150,2.3,430.47,13.35
151,3.06,436.92,13.61
152,3.06,443.65,13.97
153,3.06,450.38,14.33
154,2.87,457.25,14.7
155,2.49,464.54,15.07
156,2.11,471.56,15.37
157,2.87,477.73,15.6
158,3.06,483.76,15.9
159,2.68,490.21,16.25
160,2.3,495.82,16.51
161,1.72,502.7,16.79
162,0.77,510.13,17.01
163,1.72,517.01,17.1
164,2.49,524.59,17.33
165,2.87,531.04,17.61
166,3.26,537.21,17.92
167,3.06,543.52,18.28
168,2.11,550.11,18.63
169,2.3,556.99,18.89
