ep,vl,vr,e
0.27,0.00,-0.02
0.06,0.12,0.10
-0.15,0.38,0.40
-0.08,0.72,0.68
0.13,1.04,0.87
0.15,1.23,1.07
-0.08,1.34,1.28
-0.19,1.43,1.38
-0.15,1.59,1.47
0.05,1.73,1.53
0.16,1.80,1.61
0.02,1.82,1.71
-0.13,1.84,1.78
-0.11,1.87,1.81
-0.01,1.92,1.83
0.11,1.95,1.82
0.15,1.90,1.78
-0.03,1.88,1.84
-0.07,1.89,1.87
-0.04,1.89,1.86
0.08,1.91,1.85
0.13,1.91,1.86
-0.05,1.91,1.89
-0.04,1.93,1.91
0.13,1.96,1.89
0.19,1.99,1.89
0.00,1.93,1.95
-0.05,1.94,1.98
0.00,1.96,1.99
0.09,1.98,1.99
0.15,2.01,1.99
0.00,2.05,2.07
-0.16,2.02,2.06
-0.08,2.03,2.03
0.25,2.07,1.94
0.28,2.01,1.93
0.02,1.95,1.99
-0.21,1.92,2.03
-0.11,1.98,1.98
0.22,2.04,1.93
0.26,2.01,1.94
0.20,1.99,2.01
-0.20,1.95,2.09
-0.17,2.02,2.07
0.10,2.08,2.00
0.30,2.12,2.02
0.13,2.04,2.03
-0.03,1.99,2.09
-0.11,1.99,2.07
-0.01,1.99,2.02
0.05,2.03,1.99
0.06,2.01,1.95
0.20,2.03,1.94
0.10,1.96,1.95
-0.08,1.91,1.96
-0.17,1.95,1.97
0.00,1.96,1.92
0.25,2.03,1.89
-0.00,2.04,1.99
-0.09,1.97,1.98
0.01,2.02,1.96
0.11,2.03,1.97
0.09,2.03,1.99
-0.05,2.04,2.04
-0.12,2.01,2.03
0.05,2.05,1.98
0.14,2.08,1.99
0.07,2.06,2.03
-0.15,2.03,2.08
0.00,2.07,2.05
0.32,2.11,2.00
0.25,2.05,2.00
0.00,1.98,2.04
-0.16,1.94,2.03
0.00,1.98,1.96
0.07,2.00,1.95
0.14,1.98,1.94
-0.03,1.96,1.99
-0.10,1.93,1.97
-0.03,1.96,1.96
0.03,1.93,1.91
0.03,1.89,1.89
-0.04,1.91,1.93
-0.10,1.93,1.96
0.02,1.92,1.89
