,theta,x,y
340,0.0,0.0,0.0
341,0.0,0.0,0.0
342,1.72,1.54,0.0
343,6.7,5.19,0.11
344,9.0,12.17,0.93
345,7.85,22.71,2.6
346,4.6,33.42,4.08
347,2.11,42.79,4.83
348,-0.19,51.21,5.14
349,-1.72,58.51,5.12
350,-1.15,64.55,4.93
351,1.34,69.46,4.84
352,5.75,72.69,4.91
353,9.96,76.04,5.25
354,8.43,82.4,6.37
355,4.98,91.01,7.64
356,0.96,100.39,8.46
357,-2.3,109.51,8.61
358,-3.06,116.53,8.33
359,-2.3,122.13,8.03
360,-0.57,128.45,7.78
361,4.79,132.38,7.74
362,9.96,136.16,8.05
363,10.15,142.93,9.24
364,5.94,151.78,10.83
365,1.72,160.71,11.76
366,-1.92,169.56,12.02
367,-3.83,176.29,11.8
368,-3.64,182.32,11.39
369,-2.3,188.06,11.03
370,0.38,193.67,10.8
371,5.55,198.87,10.84
372,10.73,203.48,11.29
373,7.47,210.24,12.57
374,3.26,218.87,13.7
375,-0.96,227.56,14.19
376,-3.64,235.42,14.06
377,-4.02,242.43,13.62
378,-2.3,249.29,13.13
379,0.19,255.89,12.87
380,3.64,261.22,12.89
381,8.04,265.29,13.14
382,6.7,271.26,13.99
383,3.26,279.07,14.91
384,-0.38,287.06,15.36
385,-2.68,294.93,15.31
386,-2.3,302.5,14.95
387,0.19,309.65,14.67
388,2.49,315.83,14.69
389,5.17,322.0,14.96
390,6.32,327.6,15.46
391,5.94,334.57,16.24
392,4.21,341.7,16.98
393,2.68,349.26,17.53
394,1.15,355.99,17.85
395,1.53,362.73,17.98
396,1.53,369.47,18.16
397,2.11,376.06,18.34
398,2.49,382.52,18.58
399,2.87,388.97,18.86
400,3.64,395.98,19.21
401,4.02,402.43,19.62
402,3.83,409.57,20.12
403,3.06,416.01,20.55
404,2.68,422.46,20.9
405,1.92,428.92,21.2
406,1.72,435.79,21.43
407,2.11,442.53,21.63
408,2.87,449.26,21.88
409,3.06,456.13,22.23
410,2.68,462.86,22.59
411,2.3,469.6,22.9
412,1.34,475.91,23.16
413,0.77,482.51,23.31
414,0.57,489.1,23.4
415,1.15,495.42,23.46
416,2.49,502.02,23.59
417,3.06,509.46,23.92
418,2.87,515.76,24.26
419,2.87,522.21,24.58
420,2.11,528.67,24.9
421,1.34,535.4,25.15
422,1.34,542.42,25.32
423,1.92,549.58,25.48
424,1.92,556.59,25.72
