,theta,x,y
340,0.0,0.0,0.0
341,0.0,0.0,0.0
342,0.0,0.0,0.0
343,0.0,0.0,0.0
344,0.0,0.0,0.0
345,-0.19,4.63,0.0
346,-0.19,15.01,-0.03
347,-0.57,21.74,-0.06
348,-0.77,36.47,-0.2
349,-1.15,44.05,-0.31
350,0.57,53.45,-0.49
351,-0.19,58.78,-0.44
352,-0.57,63.55,-0.46
353,-0.77,65.37,-0.48
354,-0.96,69.72,-0.53
355,-1.15,76.31,-0.64
356,-0.77,86.13,-0.84
357,-1.34,98.33,-1.0
358,-1.53,105.21,-1.16
359,2.87,113.48,-1.39
360,3.25,117.96,-1.16
361,3.06,122.87,-0.88
362,-3.64,129.17,-0.54
363,-4.98,132.11,-0.73
364,-6.12,143.01,-1.68
365,-6.32,150.96,-2.53
366,0.77,159.19,-3.44
367,0.57,169.15,-3.31
368,0.19,176.16,-3.24
369,0.57,182.06,-3.22
370,0.77,185.84,-3.18
371,-2.68,191.45,-3.11
372,-13.01,199.02,-3.46
373,-13.21,204.9,-4.82
374,-11.29,211.45,-6.36
375,-2.3,219.85,-8.03
376,-0.96,231.48,-8.5
377,0.38,237.51,-8.6
378,-0.0,243.97,-8.56
379,-0.38,250.7,-8.56
380,-4.21,256.59,-8.6
381,-6.7,262.89,-9.06
382,-7.27,266.65,-9.5
383,-7.08,277.36,-10.87
384,-6.89,283.07,-11.58
385,-3.44,294.49,-12.96
386,-3.06,300.38,-13.31
387,-3.06,309.9,-13.82
388,-3.83,315.22,-14.11
389,-4.59,321.38,-14.52
390,-5.17,326.56,-14.94
391,-4.78,331.87,-15.42
392,-4.98,340.39,-16.13
393,-5.93,351.16,-17.07
394,-5.74,357.71,-17.75
395,-6.12,363.02,-18.28
396,0.77,369.99,-19.03
397,-5.36,377.01,-18.94
398,-6.12,384.83,-19.67
399,-6.32,393.06,-20.55
400,-6.32,400.31,-21.36
401,-7.08,405.61,-21.94
402,-6.7,411.18,-22.63
403,-6.7,420.37,-23.71
404,-6.32,426.78,-24.47
405,-0.57,432.36,-25.08
406,-2.3,442.32,-25.18
407,-2.87,447.51,-25.39
408,-3.44,452.41,-25.64
409,-4.02,460.67,-26.13
410,-4.98,469.49,-26.75
411,-4.59,475.64,-27.29
412,-4.78,480.81,-27.71
413,-5.36,490.74,-28.54
414,-4.78,497.3,-29.15
415,-4.78,502.61,-29.6
416,-4.98,507.51,-30.01
417,-5.36,516.45,-30.78
418,-5.55,522.74,-31.37
419,-5.93,528.32,-31.92
420,-6.32,537.25,-32.84
421,-6.89,543.53,-33.54
422,-7.27,549.38,-34.25
423,-8.42,559.95,-35.6
424,-8.8,566.06,-36.5
