,theta,x,y
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.38,0.56,0.0
88,1.34,3.79,0.02
89,0.19,12.49,0.23
90,-1.92,23.87,0.26
91,-2.87,34.67,-0.1
92,-2.87,43.37,-0.53
93,-1.92,51.08,-0.92
94,-0.38,57.25,-1.13
95,4.79,61.04,-1.15
96,9.77,64.68,-0.85
97,10.92,69.94,0.06
98,7.66,77.8,1.57
99,3.83,86.43,2.73
100,0.77,94.55,3.28
101,-1.34,101.99,3.38
102,-1.53,109.15,3.21
103,1.53,114.48,3.07
104,4.21,119.82,3.21
105,5.94,126.68,3.71
106,5.94,133.94,4.47
107,4.79,140.92,5.2
108,3.64,148.2,5.81
109,2.49,154.65,6.22
110,2.3,161.24,6.5
111,1.92,167.97,6.77
112,2.49,175.13,7.01
113,3.06,181.72,7.3
114,2.87,188.31,7.65
115,2.11,194.76,7.98
116,1.92,201.36,8.22
117,1.72,208.23,8.45
118,1.72,214.69,8.64
119,1.53,221.57,8.85
120,2.11,228.44,9.03
121,2.49,235.74,9.3
122,2.87,241.63,9.56
123,3.06,248.78,9.92
124,2.49,255.37,10.27
125,2.68,262.25,10.57
126,2.87,269.4,10.9
127,3.45,276.27,11.25
128,3.26,282.86,11.64
129,2.49,289.58,12.03
130,1.92,296.18,12.31
131,2.68,302.07,12.51
132,3.45,308.52,12.81
133,3.64,315.67,13.24
134,3.83,323.66,13.75
135,4.02,331.36,14.27
136,2.87,338.65,14.78
137,2.49,345.1,15.1
138,2.11,351.83,15.4
139,2.3,358.14,15.63
140,3.26,364.46,15.88
141,4.41,371.47,16.28
142,4.6,378.33,16.81
143,4.41,384.9,17.34
144,3.45,391.76,17.87
145,2.49,398.07,18.25
146,2.3,404.38,18.52
147,2.49,410.7,18.78
148,3.64,417.15,19.06
149,3.83,424.29,19.51
150,4.41,431.72,20.01
151,3.45,438.3,20.51
152,3.06,444.47,20.89
153,2.49,451.34,21.25
154,3.26,457.79,21.53
155,3.83,464.1,21.89
156,4.79,470.96,22.35
157,4.98,478.38,22.97
158,4.6,485.37,23.58
159,3.45,492.09,24.12
160,2.3,497.97,24.48
161,1.72,504.01,24.72
162,2.49,509.9,24.9
163,3.26,516.07,25.17
164,4.02,523.36,25.58
165,4.6,531.35,26.14
166,3.83,538.62,26.73
167,3.45,544.79,27.14
168,2.49,551.38,27.54
169,2.87,557.83,27.82
