,theta,x,y
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.96,5.47,0.0
6,0.96,18.94,0.22
7,0.57,26.79,0.36
8,2.11,40.82,0.5
9,1.72,46.43,0.7
10,0.96,54.0,0.93
11,1.15,54.98,0.95
12,0.57,58.77,1.02
13,-4.98,65.64,1.09
14,-5.93,71.37,0.59
15,2.11,83.37,-0.65
16,3.25,91.5,-0.36
17,6.51,100.61,0.16
18,6.7,107.44,0.94
19,6.7,112.73,1.56
20,6.32,117.75,2.15
21,-0.57,123.05,2.74
22,-2.68,127.96,2.69
23,-3.64,135.1,2.35
24,2.49,146.03,1.66
25,2.68,152.61,1.95
26,12.06,162.56,2.41
27,3.44,171.48,4.32
28,3.06,178.2,4.72
29,2.3,183.52,5.01
30,-4.4,188.15,5.19
31,-4.21,193.33,4.79
32,-4.21,198.92,4.38
33,0.57,210.81,3.51
34,1.15,217.13,3.57
35,6.89,227.23,3.77
36,6.32,233.49,4.53
37,1.91,240.33,5.29
38,1.72,242.15,5.35
39,-2.11,248.32,5.53
40,-6.12,254.91,5.29
41,-4.78,263.14,4.41
42,2.11,274.88,3.42
43,2.3,281.19,3.66
44,2.68,291.0,4.05
45,3.06,298.01,4.38
46,2.87,303.19,4.65
47,3.06,308.1,4.9
48,1.34,310.2,5.01
49,-7.27,319.03,5.22
50,-1.53,325.71,4.37
51,2.68,337.21,4.06
52,2.49,344.36,4.39
53,5.17,353.05,4.77
54,5.17,359.48,5.35
55,5.36,364.65,5.82
56,-1.34,371.21,6.44
57,-2.3,376.96,6.3
58,-2.49,383.83,6.03
59,0.38,393.5,5.61
60,0.57,400.09,5.65
61,8.61,408.23,5.73
62,7.85,413.78,6.57
63,6.7,419.61,7.38
64,0.38,426.72,8.21
65,-0.57,433.88,8.26
66,-0.96,440.33,8.19
67,-0.77,446.36,8.09
68,-1.34,457.16,7.95
69,-1.15,462.35,7.83
70,-1.34,468.38,7.71
71,-1.91,477.78,7.49
72,-1.91,484.51,7.26
73,-2.11,490.54,7.06
74,-2.3,499.09,6.75
75,-2.49,505.4,6.49
76,-2.87,510.72,6.26
77,-2.68,516.47,5.97
78,-3.06,524.6,5.59
79,-2.49,530.62,5.27
80,-1.72,540.15,4.86
81,-2.11,546.88,4.65
82,-2.49,553.61,4.41
83,-1.72,559.22,4.16
84,-2.49,568.75,3.88
