,theta,x,y
170,0.0,0.0,0.0
171,0.0,0.0,0.0
172,0.0,0.0,0.0
173,0.0,0.0,0.0
174,-0.19,1.54,0.0
175,-0.0,12.91,-0.04
176,0.38,22.45,-0.04
177,0.19,36.05,0.05
178,-0.0,42.09,0.07
179,-0.57,51.77,0.07
180,-0.57,55.69,0.03
181,-0.96,61.59,-0.03
182,-2.87,66.36,-0.1
183,-3.44,71.82,-0.38
184,-3.83,73.5,-0.48
185,-4.02,82.32,-1.07
186,-4.21,89.18,-1.55
187,5.17,102.19,-2.51
188,5.17,110.57,-1.75
189,5.17,115.88,-1.27
190,2.87,120.91,-0.82
191,0.77,127.21,-0.5
192,-5.17,132.97,-0.42
193,-6.12,137.86,-0.87
194,-6.12,144.27,-1.55
195,-1.91,153.76,-2.57
196,2.3,165.54,-2.97
197,3.64,171.28,-2.74
198,3.64,178.84,-2.25
199,3.44,184.86,-1.87
200,-2.87,191.16,-1.49
201,-3.25,197.33,-1.8
202,-3.83,204.75,-2.22
203,-3.25,215.53,-2.94
204,-3.25,220.01,-3.2
205,0.77,228.28,-3.67
206,0.77,235.01,-3.58
207,0.57,240.76,-3.5
208,0.57,249.46,-3.42
209,0.0,256.33,-3.35
210,0.0,262.51,-3.35
211,-0.19,269.38,-3.35
212,-0.77,276.25,-3.37
213,-0.96,283.13,-3.46
214,-1.53,290.56,-3.59
215,-1.34,296.31,-3.74
216,-1.72,308.09,-4.01
217,-1.34,311.18,-4.11
218,-1.34,322.12,-4.36
219,-0.96,327.45,-4.49
220,-0.96,333.34,-4.59
221,-1.34,341.47,-4.72
222,-1.53,347.22,-4.86
223,-1.91,354.52,-5.05
224,-2.3,360.4,-5.25
225,5.55,367.55,-5.54
226,0.0,374.68,-4.84
227,-0.96,381.83,-4.84
228,-0.96,387.72,-4.94
229,-1.15,396.28,-5.08
230,-1.72,402.87,-5.22
231,-1.15,408.9,-5.4
232,-0.96,418.58,-5.59
233,-0.77,424.89,-5.7
234,-0.96,430.08,-5.77
235,-1.15,441.16,-5.95
236,-1.53,446.49,-6.06
237,-1.53,451.82,-6.2
238,-1.91,457.71,-6.36
239,-2.49,467.1,-6.67
240,-3.25,474.39,-6.99
241,-3.64,479.99,-7.31
242,-4.21,489.38,-7.9
243,-3.25,495.39,-8.35
244,-0.96,500.71,-8.65
245,-0.77,511.23,-8.82
246,-0.19,515.58,-8.88
247,-0.77,523.02,-8.91
248,-0.57,529.61,-9.0
249,-1.34,536.06,-9.06
250,-1.72,543.92,-9.24
251,-2.11,550.65,-9.45
252,-1.15,556.4,-9.66
253,-1.53,564.81,-9.83
254,-1.91,570.42,-9.98
