,theta,x,y
85,0.0,0.0,0.0
86,-0.19,0.42,0.0
87,-0.96,8.28,-0.03
88,-0.96,11.64,-0.08
89,-1.53,23.01,-0.27
90,-1.34,29.04,-0.43
91,-1.15,37.03,-0.62
92,0.19,47.55,-0.83
93,0.77,55.27,-0.81
94,0.57,60.46,-0.74
95,0.77,71.82,-0.62
96,0.38,77.43,-0.55
97,-0.0,84.16,-0.5
98,-0.77,90.34,-0.5
99,-0.96,102.26,-0.66
100,-0.96,106.75,-0.74
101,-5.55,112.92,-0.84
102,-6.51,124.51,-1.97
103,-6.51,124.79,-2.0
104,-10.33,137.33,-3.43
105,-7.85,142.72,-4.41
106,-17.22,149.52,-5.35
107,-20.29,159.17,-8.34
108,-21.05,164.7,-10.38
109,-21.43,170.46,-12.6
110,-23.54,176.08,-14.8
111,-24.11,189.32,-20.58
112,-24.69,190.47,-21.09
113,-30.24,196.47,-23.84
114,-30.81,209.19,-31.26
115,-31.19,210.16,-31.84
116,-39.81,221.08,-38.45
117,-37.89,227.76,-44.02
118,-38.47,228.09,-44.28
119,-48.23,237.87,-52.04
120,-42.29,241.88,-56.54
121,-47.84,246.35,-60.6
122,-48.61,249.92,-64.55
123,-55.12,254.38,-69.61
124,-56.46,262.96,-81.92
125,-57.22,267.77,-89.17
126,-57.22,267.77,-89.17
127,-64.69,274.53,-99.67
128,-65.26,277.35,-105.63
129,-66.98,277.87,-106.77
130,-69.85,283.2,-119.3
131,-68.51,285.27,-124.96
132,-74.26,286.81,-128.88
133,-83.06,288.95,-136.44
134,-82.68,289.25,-138.95
135,-83.25,290.84,-151.33
136,-83.63,291.67,-158.3
137,-89.37,292.26,-163.59
138,-90.71,292.32,-168.79
139,-92.82,292.17,-180.43
140,-92.63,291.6,-192.06
141,-92.63,291.6,-192.06
142,-99.9,291.29,-198.78
143,-101.81,289.02,-211.78
144,-102.01,288.99,-211.91
145,-108.51,286.48,-223.71
146,-107.75,283.19,-233.56
147,-108.51,283.02,-234.09
148,-114.83,278.78,-246.73
149,-113.49,276.25,-252.21
150,-115.98,275.64,-253.62
151,-126.12,271.77,-261.57
152,-126.12,269.95,-264.06
153,-126.69,262.09,-274.82
154,-127.27,258.65,-279.44
155,-133.01,255.76,-283.23
156,-136.84,251.36,-287.95
157,-139.13,246.66,-292.37
158,-139.13,235.2,-302.28
159,-140.86,229.79,-306.96
160,-145.26,227.5,-308.82
161,-147.94,215.74,-316.98
162,-142.96,206.0,-323.08
163,-143.15,205.88,-323.17
164,-151.38,195.44,-330.99
165,-149.08,190.27,-333.81
166,-156.93,185.58,-336.62
167,-158.27,171.77,-342.51
168,-170.52,161.6,-346.56
169,-173.01,159.8,-346.86
