,theta,x,y
260,-3.83,4.410000000000004,8.830000000000009
261,-9.19,11.970000000000006,8.320000000000007
262,-5.93,19.03000000000001,7.180000000000009
263,-10.14,26.570000000000007,6.400000000000008
264,-13.01,33.89,5.090000000000008
265,-11.67,41.41000000000001,3.3500000000000076
266,-16.65,49.10000000000001,1.7600000000000087
267,-20.09,56.09,-0.3299999999999912
268,-18.37,63.33000000000001,-2.9799999999999915
269,-24.11,70.26,-5.2799999999999905
270,-24.11,76.92,-8.259999999999991
271,-24.31,83.45,-11.179999999999993
272,-29.86,89.71000000000001,-14.009999999999991
273,-29.47,95.06,-17.089999999999993
274,-31.96,101.54000000000002,-20.73999999999999
275,-36.94,108.20000000000002,-24.89999999999999
276,-36.94,114.48000000000002,-29.61999999999999
277,-37.13,120.65,-34.25999999999999
278,-42.29,126.35,-38.57999999999999
279,-46.51,131.54000000000002,-43.29999999999999
280,-44.02,136.85,-48.89999999999999
281,-48.42,142.4,-54.25999999999999
282,-53.97,146.96,-59.39999999999999
283,-54.54,151.34,-65.41
284,-53.59,155.65,-71.47
285,-58.18,160.15,-77.57
286,-62.96,164.22,-84.11999999999999
287,-59.71,167.34,-90.24999999999999
288,-63.92,171.16,-96.78999999999999
289,-68.71,174.06,-102.71
290,-70.43,176.66,-109.38
291,-69.85,179.24,-116.64999999999999
292,-75.02,182.0,-124.15
293,-76.93,183.96,-131.47
294,-76.74,185.70000000000002,-138.98999999999998
295,-82.1,187.31,-145.81
296,-84.21,188.25,-152.62
297,-83.82,188.99,-159.88
298,-89.18,189.77,-167.13
299,-89.76,189.88,-174.85
300,-89.37,189.92000000000002,-182.42999999999998
301,-94.35,190.0,-190.0
302,-100.09,189.4,-197.82999999999998
303,-100.67,188.1,-205.15
304,-100.47,186.78,-212.19
305,-106.22,185.45000000000002,-219.35999999999999
306,-105.45,183.41,-226.35999999999999
307,-105.07,181.54000000000002,-233.12
308,-110.81,179.72,-239.9
309,-114.64,177.13,-246.72
310,-113.87,173.85,-253.85999999999999
311,-119.04,170.85,-260.65999999999997
312,-120.95,167.3,-267.03999999999996
313,-120.76,163.19,-273.89
314,-126.69,159.39000000000001,-280.28
315,-126.88,155.11,-286.02
316,-127.08,150.65,-291.97
317,-131.67,146.25,-297.78999999999996
318,-136.65,141.78,-302.81999999999994
319,-137.03,136.47,-307.81999999999994
320,-137.03,130.72,-313.17999999999995
321,-142.39,125.18,-318.34000000000003
322,-142.96,119.73000000000002,-322.53999999999996
323,-143.15,113.80000000000001,-327.02
324,-149.85,108.30000000000001,-331.14
325,-151.19,102.35,-334.59000000000003
326,-149.85,95.84,-338.17999999999995
327,-154.64,89.17,-342.04999999999995
328,-159.42,81.69000000000001,-345.6
329,-156.55,74.73,-348.21000000000004
330,-161.14,67.52000000000001,-351.34000000000003
331,-166.12,60.35000000000001,-353.78999999999996
332,-162.29,52.72000000000001,-355.66999999999996
333,-156.55,45.24000000000001,-358.05999999999995
334,-150.62,38.42,-361.02
335,-144.87,31.820000000000007,-364.74
336,-139.32,25.74000000000001,-369.01
337,-133.2,20.20000000000001,-373.77
338,-127.84,15.02000000000001,-379.28999999999996
339,-122.67,10.290000000000006,-385.38
